id,date,user,pc,activity
{00000001A75E-01094E6F},2010-07-10 01:12:30,LDO0211,PC-0062,Logoff
{00000001A7F1-1BC8E26D},2010-07-10 01:22:58,LME4168,PC-0065,Logoff
{000000019C9E-1CFCF147},2010-07-10 01:37:53,DLS2023,PC-0018,Logoff
{00000001AA80-1EB01FA0},2010-07-10 01:50:50,MLE3810,PC-0073,Logoff
{00000001AE2B-22318706},2010-07-10 02:01:46,OYC3975,PC-0091,Logoff
{00000001B2DF-28F97B41},2010-07-10 02:02:44,UBE4939,PC-0116,Logoff
{00000001AE2A-0C31E8F6},2010-07-10 02:42:58,OYC3975,PC-0091,Logoff
{000000017FD0-307D069C},2010-07-12 01:15:49,IDI9618,PC-0048,Logon
{000000017A31-27A274EE},2010-07-12 01:55:56,ETS3545,PC-0029,Logon
{0000000198DE-371DDE80},2010-07-12 02:06:30,ZPL3468,PC-0155,Logon
{000000017C2E-0847444D},2010-07-12 02:18:42,GGZ7460,PC-0033,Logon
{00000001911A-0458D919},2010-07-12 02:21:08,VBW2813,PC-0124,Logon
{00000001A423-0E3597C6},2010-07-12 02:24:49,IDI9618,PC-0048,Logoff
{0000000198E0-01CAF538},2010-07-12 02:25:38,ZPL3468,PC-0155,Logon
{000000018B6E-23787371},2010-07-12 02:56:09,QUT1345,PC-0101,Logon
{00000001BD33-0301F048},2010-07-12 02:59:38,ZPL3468,PC-0155,Logoff
{000000019E84-1F52244A},2010-07-12 03:19:56,ETS3545,PC-0060,Logoff
{00000001B56D-11A4922D},2010-07-12 03:34:08,VBW2813,PC-0124,Logoff
{0000000198DD-3F583465},2010-07-12 03:48:20,ZPL3468,PC-0155,Logon
{00000001A081-0BB5B253},2010-07-12 04:08:42,GGZ7460,PC-0033,Logoff
{00000001AFC1-1B9603E5},2010-07-12 04:16:09,QUT1345,PC-0101,Logoff
{000000018555-0FF8BDA6},2010-07-12 04:29:56,MAP5551,PC-0070,Logon
{000000017969-19CC8995},2010-07-12 04:54:49,DXC7486,PC-0158,Logon
{000000017A73-39FD8B39},2010-07-12 04:56:38,EYT8043,PC-0030,Logon
{000000017E92-2EBB3EE7},2010-07-12 05:17:58,HMR4907,PC-0043,Logon
{00000001BD31-152AEDD4},2010-07-12 05:51:30,ZPL3468,PC-0155,Logoff
{00000001929E-2F4E7D22},2010-07-12 06:03:39,VVY1052,PC-0131,Logon
{0000000183ED-2B93B10B},2010-07-12 06:14:34,LMQ7847,PC-0066,Logon
{000000018921-102499CA},2010-07-12 06:36:52,OLN5687,PC-0088,Logon
{00000001B6F1-2141C52B},2010-07-12 06:52:39,VVY1052,PC-0131,Logoff
{0000000195BB-14054175},2010-07-12 06:59:00,YAE2296,PC-0144,Logon
{00000001BD30-23EE4A44},2010-07-12 07:02:20,ZPL3468,PC-0155,Logoff
{000000008048-369FD707},2010-07-12 07:05:11,TTJ2624,PC-0112,Logon
{000000006F16-1E4BA1C0},2010-07-12 07:06:03,QCT4158,PC-0097,Logon
{000000004C23-0F07BDE8},2010-07-12 07:10:20,LRR4710,PC-0067,Logon
{0000000068A4-17ED99E4},2010-07-12 07:14:57,PAJ4367,PC-0092,Logon
{0000000034C5-196D2887},2010-07-12 07:16:16,IDI9618,PC-0048,Logon
{0000000068A3-2D550F91},2010-07-12 07:16:37,PAJ4367,PC-0092,Logon
{0000000099E4-113E01E0},2010-07-12 07:17:08,WAR1091,PC-0133,Logon
{00000000AF7D-2BDFCD1A},2010-07-12 07:19:49,ZDH5063,PC-0150,Logon
{00000001A9A8-1722807D},2010-07-12 07:21:56,MAP5551,PC-0070,Logoff
{00000000268D-3E78171B},2010-07-12 07:24:06,GHU9488,PC-0035,Logon
{00000000AD46-1829C371},2010-07-12 07:29:41,YNX1016,PC-0148,Logon
{000000004C24-1940D531},2010-07-12 07:29:50,LRR4710,PC-0067,Logon
{00000000A2B2-162C07EB},2010-07-12 07:32:59,XGZ9360,PC-0140,Logon
{000000006AF0-3A1FF417},2010-07-12 07:34:36,PJY0876,PC-0094,Logon
{000000007373-0A89DEC4},2010-07-12 07:37:46,QUT1345,PC-0101,Logon
{000000008DDA-372E7E09},2010-07-12 07:39:53,VBL5911,PC-0123,Logon
{000000005CE6-1A07B608},2010-07-12 07:41:22,NRI9556,PC-0082,Logon
{0000000069E9-11DF7489},2010-07-12 07:44:44,PGI3675,PC-0093,Logon
{000000001281-35156DC4},2010-07-12 07:48:28,DJY4258,PC-0063,Logon
{00000000159B-1FA717B1},2010-07-12 07:49:19,DON7838,PC-0020,Logon
{000000001694-2E03851D},2010-07-12 07:50:37,DOO3709,PC-0021,Logon
{000000005B70-365ADB3C},2010-07-12 07:52:26,NJT3274,PC-0081,Logon
{0000000046F9-260F192F},2010-07-12 07:53:59,LGT9691,PC-0063,Logon
{000000006F15-02CDBC49},2010-07-12 07:55:46,QCT4158,PC-0097,Logon
{00000000A2B3-0CE71634},2010-07-12 07:56:01,XGZ9360,PC-0140,Logon
{0000000057A4-292C187B},2010-07-12 08:02:13,NDV4503,PC-0078,Logon
{000000003AA2-0873A53C},2010-07-12 08:02:20,JMM0438,PC-0053,Logon
{000000002580-0FA7B3B5},2010-07-12 08:03:18,GHR6302,PC-0034,Logon
{000000015453-3CFC5748},2010-07-12 08:07:08,WAR1091,PC-0133,Logoff
{000000004336-138D2BC3},2010-07-12 08:08:52,KVI1669,PC-0060,Logon
{0000000069EA-0C74892D},2010-07-12 08:11:29,PGI3675,PC-0093,Logon
{000000019DBC-2B878BFD},2010-07-12 08:12:49,DXC7486,PC-0024,Logoff
{000000008967-072F987E},2010-07-12 08:17:03,ULT2722,PC-0119,Logon
{00000001A2E5-0A5F534B},2010-07-12 08:17:58,HMR4907,PC-0043,Logoff
{000000019EC6-1321ED91},2010-07-12 08:18:38,EYT8043,PC-0030,Logoff
{00000000054E-2B08D54B},2010-07-12 08:19:53,AUI6616,PC-0004,Logon
{00000000AAA1-3FBDE331},2010-07-12 08:22:00,YIO5206,PC-0146,Logon
{0000000167B5-0DF5E889},2010-07-12 08:24:41,YNX1016,PC-0148,Logoff
{0000000034C3-19DAB7B1},2010-07-12 08:25:28,IDI9618,PC-0048,Logon
{00000000B43E-320F711E},2010-07-12 08:25:30,ZIF9528,PC-0154,Logon
{000000015D21-3B6509D1},2010-07-12 08:25:59,XGZ9360,PC-0140,Logoff
{00000001BA0E-370250EF},2010-07-12 08:28:00,YAE2296,PC-0144,Logoff
{000000001E41-208B7901},2010-07-12 08:30:36,EIR1445,PC-0028,Logon
{00000001255F-1E8ACB4E},2010-07-12 08:31:36,PJY0876,PC-0094,Logoff
{0000000035FC-3138A72D},2010-07-12 08:32:00,IFO6698,PC-0049,Logon
{000000007CA8-007834EE},2010-07-12 08:35:50,SSY7686,PC-0109,Logon
{000000012984-3948C554},2010-07-12 08:37:46,QCT4158,PC-0097,Logoff
{000000014849-2859B2CE},2010-07-12 08:39:53,VBL5911,PC-0123,Logoff
{00000000A01F-2677BB88},2010-07-12 08:42:33,XDT1792,PC-0138,Logon
{0000000169EC-0AF8E2CF},2010-07-12 08:42:49,ZDH5063,PC-0150,Logoff
{0000000035FB-0B07B9AE},2010-07-12 08:43:15,IFO6698,PC-0049,Logon
{00000000A7A8-07099770},2010-07-12 08:46:16,YAE2296,PC-0144,Logon
{000000007746-11F16708},2010-07-12 08:46:22,RUT1946,PC-0104,Logon
{000000009EFD-26034124},2010-07-12 08:47:00,WVH6316,PC-0137,Logon
{000000004D77-303FF1BA},2010-07-12 08:48:15,LWC6973,PC-0068,Logon
{00000000A570-08BC491D},2010-07-12 08:49:54,XTJ9675,PC-0142,Logon
{000000007745-05263A62},2010-07-12 08:50:02,RUT1946,PC-0104,Logon
{000000006012-38762E14},2010-07-12 08:50:38,OEM8566,PC-0085,Logon
{000000008572-281E615E},2010-07-12 08:50:39,UBE4939,PC-0116,Logon
{000000007747-2C1B4427},2010-07-12 08:52:02,RUT1946,PC-0104,Logon
{000000011755-0E4D4AC6},2010-07-12 08:52:22,NRI9556,PC-0082,Logoff
{00000000B6C3-3223E492},2010-07-12 08:53:53,ZRK4063,PC-0156,Logon
{0000000099E2-19D6A2F1},2010-07-12 08:55:26,WAR1091,PC-0133,Logon
{000000004B07-15AA3993},2010-07-12 08:57:22,LMQ7847,PC-0066,Logon
{000000001282-31E45E55},2010-07-12 08:58:14,DJY4258,PC-0017,Logon
{00000000A2B0-106683AE},2010-07-12 08:59:14,XGZ9360,PC-0140,Logon
{00000000A2AF-1B4D9A46},2010-07-12 09:00:40,XGZ9360,PC-0140,Logon
{000000001391-2C2F2BF6},2010-07-12 09:03:16,DLS2023,PC-0018,Logon
{000000008DD9-1851B7EB},2010-07-12 09:03:35,VBL5911,PC-0123,Logon
{000000012458-1E6E8045},2010-07-12 09:03:44,PGI3675,PC-0093,Logoff
{0000000075B9-35DDEB97},2010-07-12 09:06:19,RLI6273,PC-0050,Logon
{000000005CE8-24DFA5A7},2010-07-12 09:07:39,NRI9556,PC-0082,Logon
{000000009387-3DEAF7AB},2010-07-12 09:07:40,VKX2883,PC-0128,Logon
{000000008ED2-0D259D6B},2010-07-12 09:08:39,VBW2813,PC-0124,Logon
{0000000082D3-0E7FB3EA},2010-07-12 09:15:39,TVL8047,PC-0114,Logon
{000000010168-12B4F78E},2010-07-12 09:24:59,LGT9691,PC-0063,Logoff
{000000015FDF-26C60F83},2010-07-12 09:25:54,XTJ9675,PC-0142,Logoff
{000000012459-15A83DAA},2010-07-12 09:26:29,PGI3675,PC-0093,Logoff
{000000010576-2ADA569F},2010-07-12 09:28:22,LMQ7847,PC-0066,Logoff
{00000001AD74-368BBFBF},2010-07-12 09:30:52,OLN5687,PC-0088,Logoff
{00000000EF34-1097121B},2010-07-12 09:34:16,IDI9618,PC-0048,Logoff
{00000000EF32-06E6A68E},2010-07-12 09:34:28,IDI9618,PC-0048,Logoff
{000000010693-1FD602A8},2010-07-12 09:36:50,LRR4710,PC-0067,Logoff
{000000002B36-0D1B9D02},2010-07-12 09:37:25,HBA3736,PC-0039,Logon
{0000000014A9-392E6851},2010-07-12 09:38:38,DNM3159,PC-0019,Logon
{0000000069EB-0D6E4222},2010-07-12 09:40:48,PGI3675,PC-0093,Logon
{000000013717-2D674D1A},2010-07-12 09:40:50,SSY7686,PC-0032,Logoff
{000000017132-3449FC47},2010-07-12 09:42:53,ZRK4063,PC-0156,Logoff
{0000000143D6-0847F49C},2010-07-12 09:44:03,ULT2722,PC-0119,Logoff
{00000000960D-342FAD54},2010-07-12 09:45:34,VVU9026,PC-0130,Logon
{000000004FB8-2786FE02},2010-07-12 09:48:19,MAP5551,PC-0070,Logon
{00000000BA42-169DC2DC},2010-07-12 09:51:21,ZWV4627,PC-0159,Logon
{000000015451-3813D952},2010-07-12 09:51:26,WAR1091,PC-0133,Logoff
{00000000FDA5-3E65B79A},2010-07-12 09:52:52,KVI1669,PC-0060,Logoff
{00000000A416-3AB8AB72},2010-07-12 09:53:50,XHL6619,PC-0141,Logon
{000000003946-15FC1462},2010-07-12 09:53:50,JDE8246,PC-0052,Logon
{00000001A840-1C3BC660},2010-07-12 09:54:34,LMQ7847,PC-0066,Logoff
{000000014848-08803F2D},2010-07-12 09:57:35,VBL5911,PC-0123,Logoff
{000000001E40-3BC3C80C},2010-07-12 09:58:23,EIR1445,PC-0028,Logon
{00000000CCF0-266121AF},2010-07-12 09:58:28,DJY4258,PC-0017,Logoff
{000000009C27-1AD2AB20},2010-07-12 09:58:56,WLH0216,PC-0135,Logon
{00000000CE00-034D732B},2010-07-12 09:59:16,DLS2023,PC-0018,Logoff
{000000000300-3E8CC266},2010-07-12 09:59:50,ASC7389,PC-0002,Logon
{000000004083-1F8FF758},2010-07-12 10:04:02,KIX3704,PC-0058,Logon
{000000006540-0EDD156A},2010-07-12 10:05:22,OMU2669,PC-0089,Logon
{000000010692-1AF5FEF1},2010-07-12 10:06:20,LRR4710,PC-0067,Logoff
{00000000D8B0-1D2720E5},2010-07-12 10:06:36,EIR1445,PC-0028,Logoff
{0000000058E7-0EA3BF39},2010-07-12 10:06:57,NHY9248,PC-0079,Logon
{00000000818E-00167056},2010-07-12 10:08:30,TTS7860,PC-0113,Logon
{000000013028-1EDB5015},2010-07-12 10:10:19,RLI6273,PC-0103,Logoff
{00000000986A-218C6392},2010-07-12 10:11:21,VXF8934,PC-0132,Logon
{00000000AC37-3196295A},2010-07-12 10:11:37,YLE8326,PC-0147,Logon
{0000000036F4-11CFAD34},2010-07-12 10:13:03,IIY1438,PC-0050,Logon
{00000000DFEF-0349409E},2010-07-12 10:14:18,GHR6302,PC-0034,Logoff
{000000016217-048AD527},2010-07-12 10:16:16,YAE2296,PC-0144,Logoff
{000000012DE2-270EA15C},2010-07-12 10:17:46,QUT1345,PC-0136,Logoff
{00000001507C-333808AE},2010-07-12 10:20:34,VVU9026,PC-0130,Logoff
{00000000CCF1-094B7273},2010-07-12 10:21:14,DJY4258,PC-0117,Logoff
{00000000D00A-3643DE8D},2010-07-12 10:26:19,DON7838,PC-0020,Logoff
{00000000E0FC-185067D6},2010-07-12 10:29:06,GHU9488,PC-0035,Logoff
{0000000034C4-3FEA02BE},2010-07-12 10:29:26,IDI9618,PC-0048,Logon
{000000000906-245A4F9D},2010-07-12 10:29:46,BMU1894,PC-0008,Logon
{000000003AA3-2DFC428E},2010-07-12 10:30:20,JMM0438,PC-0053,Logon
{0000000058E6-2DA0287D},2010-07-12 10:30:24,NHY9248,PC-0079,Logon
{000000015E85-01ECECEF},2010-07-12 10:32:50,XHL6619,PC-0141,Logoff
{00000000714F-351DBAF6},2010-07-12 10:33:06,QOY4162,PC-0099,Logon
{000000009EFC-1F36F1CF},2010-07-12 10:33:28,WVH6316,PC-0137,Logon
{000000011356-3CDAC05D},2010-07-12 10:36:57,NHY9248,PC-0079,Logoff
{00000000F06B-2BA36A1B},2010-07-12 10:38:00,IFO6698,PC-0049,Logoff
{0000000131B4-2257B6F1},2010-07-12 10:38:02,RUT1946,PC-0008,Logoff
{0000000030FD-30AEAFFA},2010-07-12 10:41:23,HVG7968,PC-0044,Logon
{00000000B59C-0962DF8F},2010-07-12 10:42:56,ZPL3468,PC-0155,Logon
{000000015D22-3EA0FA94},2010-07-12 10:44:01,XGZ9360,PC-0140,Logoff
{0000000068A5-01C028C4},2010-07-12 10:46:29,PAJ4367,PC-0092,Logon
{000000001280-2721E893},2010-07-12 10:46:59,DJY4258,PC-0017,Logon
{00000000FAF2-3772DC8B},2010-07-12 10:47:02,KIX3704,PC-0058,Logoff
{00000000268B-18E19A2B},2010-07-12 10:47:50,GHU9488,PC-0035,Logon
{000000012312-3CD452BA},2010-07-12 10:48:37,PAJ4367,PC-0092,Logoff
{000000000C23-15E5EE50},2010-07-12 10:48:50,COU3039,PC-0011,Logon
{000000012313-3E2FD517},2010-07-12 10:48:57,PAJ4367,PC-0092,Logoff
{00000000BD6F-2A981554},2010-07-12 10:49:50,ASC7389,PC-0002,Logoff
{000000013AB7-32B25DF0},2010-07-12 10:50:11,TTJ2624,PC-0112,Logoff
{000000011A81-005D7126},2010-07-12 10:50:38,OEM8566,PC-0085,Logoff
{000000016510-09B3F216},2010-07-12 10:52:00,YIO5206,PC-0146,Logoff
{00000000B07C-2678B610},2010-07-12 10:53:02,ZFG0374,PC-0151,Logon
{00000000F511-2A97B1E4},2010-07-12 10:53:20,JMM0438,PC-0053,Logoff
{000000016EAD-323F2F7E},2010-07-12 10:54:30,ZIF9528,PC-0154,Logoff
{000000013D42-249477DD},2010-07-12 10:55:39,TVL8047,PC-0114,Logoff
{0000000019BB-2857A60D},2010-07-12 10:57:40,DXC7486,PC-0024,Logon
{000000012985-3EF663C8},2010-07-12 10:58:03,QCT4158,PC-0097,Logoff
{000000015A8E-22372C25},2010-07-12 10:59:33,XDT1792,PC-0138,Logoff
{00000000B1E9-246D6711},2010-07-12 11:01:59,ZFH4085,PC-0152,Logon
{00000000C375-349A799B},2010-07-12 11:03:46,BMU1894,PC-0008,Logoff
{000000013BFD-0CD5D144},2010-07-12 11:06:30,TTS7860,PC-0113,Logoff
{000000000B3A-3299C797},2010-07-12 11:08:39,CCL9026,PC-0010,Logon
{000000005E30-14EF84B3},2010-07-12 11:15:36,NRU3936,PC-0083,Logon
{000000008968-0AAA7CD9},2010-07-12 11:15:44,ULT2722,PC-0120,Logon
{00000000268A-2A3B02C6},2010-07-12 11:17:08,GHU9488,PC-0035,Logon
{0000000068A1-0FFECA50},2010-07-12 11:17:56,PAJ4367,PC-0092,Logon
{0000000115DF-3D8E1CC3},2010-07-12 11:18:26,NJT3274,PC-0081,Logoff
{00000000AC36-30F7F2CF},2010-07-12 11:18:58,YLE8326,PC-0147,Logon
{00000000F163-3D021E54},2010-07-12 11:22:03,IIY1438,PC-0050,Logoff
{00000000896A-26BAF90D},2010-07-12 11:23:21,ULT2722,PC-0119,Logon
{000000011213-0861CF5C},2010-07-12 11:26:13,NDV4503,PC-0078,Logoff
{00000000840B-0C662202},2010-07-12 11:28:22,TWU8511,PC-0115,Logon
{00000001700B-1F9E7EB2},2010-07-12 11:29:56,ZPL3468,PC-0155,Logoff
{000000006DD9-24777D01},2010-07-12 11:31:29,PUQ6424,PC-0096,Logon
{000000002E75-08712569},2010-07-12 11:33:25,HLZ9923,PC-0042,Logon
{00000000D103-1A5ED8E5},2010-07-12 11:34:37,DOO3709,PC-0021,Logoff
{000000007047-1F88C46A},2010-07-12 11:34:40,QHQ5150,PC-0098,Logon
{0000000131B5-3E51F746},2010-07-12 11:36:22,RUT1946,PC-0104,Logoff
{0000000033DB-07E25FB1},2010-07-12 11:36:49,ICR6722,PC-0047,Logon
{000000000C22-1FBE1ACB},2010-07-12 11:38:18,COU3039,PC-0011,Logon
{000000003947-282BF175},2010-07-12 11:38:52,JDE8246,PC-0052,Logon
{000000012BBE-041902AA},2010-07-12 11:39:06,QOY4162,PC-0036,Logoff
{00000001245A-28222474},2010-07-12 11:40:48,PGI3675,PC-0093,Logoff
{000000006541-22E7BD47},2010-07-12 11:40:57,OMU2669,PC-0089,Logon
{00000000C692-1AC328FE},2010-07-12 11:41:50,COU3039,PC-0011,Logoff
{00000000882E-3D9EF06B},2010-07-12 11:42:37,UKR6395,PC-0080,Logon
{00000000960C-358A1D60},2010-07-12 11:43:37,VVU9026,PC-0138,Logon
{00000001596C-202654E9},2010-07-12 11:45:00,WVH6316,PC-0137,Logoff
{00000000EF33-0997B11A},2010-07-12 11:45:26,IDI9618,PC-0048,Logoff
{000000009D74-10663AD3},2010-07-12 11:46:54,WOC7649,PC-0136,Logon
{000000000D0E-255349F0},2010-07-12 11:46:57,COX0638,PC-0012,Logon
{000000009C26-32D7A2A5},2010-07-12 11:48:11,WLH0216,PC-0135,Logon
{00000000D8AF-353492E8},2010-07-12 11:48:23,EIR1445,PC-0028,Logoff
{000000006711-1425A946},2010-07-12 11:55:48,OYC3975,PC-0091,Logon
{000000004081-1B0F9EAA},2010-07-12 11:55:53,KIX3704,PC-0140,Logon
{000000007B97-3225054A},2010-07-12 11:56:07,SHV5792,PC-0108,Logon
{0000000143D9-0299F349},2010-07-12 11:57:21,ULT2722,PC-0119,Logoff
{000000015D1E-2155C046},2010-07-12 11:57:40,XGZ9360,PC-0140,Logoff
{000000015D1F-12A88758},2010-07-12 11:59:14,XGZ9360,PC-0140,Logoff
{00000000D42A-3C44BC56},2010-07-12 11:59:40,DXC7486,PC-0024,Logoff
{000000001CF3-06499326},2010-07-12 12:00:42,EHP1536,PC-0027,Logon
{000000006DDA-141CD85A},2010-07-12 12:00:58,PUQ6424,PC-0096,Logon
{000000011757-3BC3669F},2010-07-12 12:01:39,NRI9556,PC-0082,Logoff
{00000000F06A-37305988},2010-07-12 12:02:15,IFO6698,PC-0049,Logoff
{00000000723D-28DAF864},2010-07-12 12:02:21,QSC3123,PC-0030,Logon
{000000009158-2FC533DB},2010-07-12 12:03:25,VFU0073,PC-0126,Logon
{000000001AE4-3613237D},2010-07-12 12:03:53,DYK4823,PC-0025,Logon
{00000000E5A5-0522C1B5},2010-07-12 12:04:25,HBA3736,PC-0039,Logoff
{00000000CCEF-2241575F},2010-07-12 12:04:59,DJY4258,PC-0017,Logoff
{00000001596B-1A4C28EB},2010-07-12 12:06:28,WVH6316,PC-0137,Logoff
{00000000804A-082ADF60},2010-07-12 12:06:35,TTJ2624,PC-0119,Logon
{0000000143D7-1C595BD2},2010-07-12 12:07:44,ULT2722,PC-0119,Logoff
{00000000566B-2392CDD6},2010-07-12 12:10:24,NBM1814,PC-0077,Logon
{0000000046FB-32BCC0F2},2010-07-12 12:12:59,LGT9691,PC-0063,Logon
{000000014DF6-024EE23E},2010-07-12 12:14:40,VKX2883,PC-0128,Logoff
{00000000BFBD-21D9BECA},2010-07-12 12:15:53,AUI6616,PC-0004,Logoff
{000000006F17-2FAB7B67},2010-07-12 12:16:08,QCT4158,PC-0097,Logon
{00000000E8E4-07008081},2010-07-12 12:18:25,HLZ9923,PC-0008,Logoff
{0000000000F0-27DCE61E},2010-07-12 12:18:37,ADB8311,PC-0000,Logon
{0000000166A5-3165D70A},2010-07-12 12:18:58,YLE8326,PC-0147,Logoff
{00000000960E-1EB5F407},2010-07-12 12:19:22,VVU9026,PC-0130,Logon
{0000000131B6-29E7EA01},2010-07-12 12:22:02,RUT1946,PC-0129,Logoff
{00000000653F-2A9F3375},2010-07-12 12:22:14,OMU2669,PC-0029,Logon
{000000009B05-2A0F8A0B},2010-07-12 12:22:41,WBM5944,PC-0134,Logon
{0000000053A2-2F6D648B},2010-07-12 12:23:19,MNL1438,PC-0074,Logon
{000000012848-0643CE3D},2010-07-12 12:23:29,PUQ6424,PC-0096,Logoff
{0000000107E6-1466313C},2010-07-12 12:31:15,LWC6973,PC-0068,Logoff
{000000005E2D-19463E0E},2010-07-12 12:33:07,NRU3936,PC-0083,Logon
{0000000075BA-3823FFB6},2010-07-12 12:34:05,RLI6273,PC-0103,Logon
{000000004211-194D5783},2010-07-12 12:34:16,KJX0944,PC-0059,Logon
{00000000840A-1C28B607},2010-07-12 12:35:11,TWU8511,PC-0115,Logon
{00000000F3B5-3A272918},2010-07-12 12:37:50,JDE8246,PC-0052,Logoff
{000000004C25-3B4081B8},2010-07-12 12:39:34,LRR4710,PC-0067,Logon
{000000011FB0-12CB9B9E},2010-07-12 12:39:57,OMU2669,PC-0089,Logoff
{000000011355-27A2DC43},2010-07-12 12:40:24,NHY9248,PC-0079,Logoff
{00000000CF18-17800212},2010-07-12 12:41:38,DNM3159,PC-0019,Logoff
{000000013FE1-37803538},2010-07-12 12:41:39,UBE4939,PC-0116,Logoff
{000000001BE7-1B45A43A},2010-07-12 12:44:36,EEN0449,PC-0025,Logon
{000000009703-0E6AB410},2010-07-12 12:45:54,VVY1052,PC-0131,Logon
{0000000044A2-2190CBC2},2010-07-12 12:45:55,KYR0991,PC-0061,Logon
{00000000938B-3BF262F4},2010-07-12 12:47:40,VKX2883,PC-0128,Logon
{000000009EFB-17835FEB},2010-07-12 12:48:43,WVH6316,PC-0137,Logon
{00000000E0FA-391DD0B7},2010-07-12 12:49:50,GHU9488,PC-0035,Logoff
{00000001189F-1041650F},2010-07-12 12:50:36,NRU3936,PC-0083,Logoff
{0000000007EB-1F582D84},2010-07-12 12:50:39,BFH3103,PC-0007,Logon
{000000006163-112DC7FB},2010-07-12 12:51:23,OET6830,PC-0086,Logon
{00000000A2B1-39F66C6E},2010-07-12 12:54:28,XGZ9360,PC-0140,Logon
{000000009507-1F6B83FE},2010-07-12 12:59:51,VNI5142,PC-0129,Logon
{000000004B06-395432F6},2010-07-12 13:01:27,LMQ7847,PC-0070,Logon
{00000000B1E8-3240ED05},2010-07-12 13:02:09,ZFH4085,PC-0152,Logon
{000000009C28-1C89E7CE},2010-07-12 13:02:54,WLH0216,PC-0135,Logon
{0000000046F8-39449FD1},2010-07-12 13:03:24,LGT9691,PC-0063,Logon
{000000002909-17EF97D2},2010-07-12 13:04:34,GUG7168,PC-0037,Logon
{00000000B59D-0DE4507A},2010-07-12 13:05:10,ZPL3468,PC-0155,Logon
{000000014941-093FC089},2010-07-12 13:07:39,VBW2813,PC-0124,Logoff
{000000009026-296AA045},2010-07-12 13:08:06,VDL1237,PC-0125,Logon
{0000000152D9-11C3DC74},2010-07-12 13:08:21,VXF8934,PC-0132,Logoff
{000000007DF6-3A5535FD},2010-07-12 13:10:49,TPH4125,PC-0110,Logon
{00000000EE4A-2F256C70},2010-07-12 13:11:49,ICR6722,PC-0047,Logoff
{0000000019BD-140A68BF},2010-07-12 13:12:46,DXC7486,PC-0024,Logon
{0000000174B1-3DF17E55},2010-07-12 13:16:21,ZWV4627,PC-0159,Logoff
{0000000030FC-121026CC},2010-07-12 13:16:29,HVG7968,PC-0044,Logon
{000000008CC8-23D87324},2010-07-12 13:16:30,UUU6648,PC-0122,Logon
{00000000C691-29BDA904},2010-07-12 13:18:18,COU3039,PC-0011,Logoff
{000000010E11-390B8066},2010-07-12 13:18:19,MNL1438,PC-0074,Logoff
{000000010A27-1246D0C9},2010-07-12 13:18:19,MAP5551,PC-0074,Logoff
{000000004B08-1C1BA8E6},2010-07-12 13:19:53,LMQ7847,PC-0066,Logon
{000000012986-3F193E66},2010-07-12 13:20:08,QCT4158,PC-0097,Logoff
{0000000046FA-025C16E1},2010-07-12 13:20:14,LGT9691,PC-0063,Logon
{00000000639A-01FCC208},2010-07-12 13:22:27,OLN5687,PC-0088,Logon
{000000006DD8-1B0626D8},2010-07-12 13:23:38,PUQ6424,PC-0096,Logon
{00000001016A-3AF9AB38},2010-07-12 13:23:59,LGT9691,PC-0063,Logoff
{000000001FDD-30144BF2},2010-07-12 13:25:01,ETS3545,PC-0150,Logon
{00000000B918-2CF171AE},2010-07-12 13:25:38,ZWA2339,PC-0158,Logon
{00000000AF7E-280754B7},2010-07-12 13:26:16,ZDH5063,PC-0150,Logon
{000000000208-00852E52},2010-07-12 13:26:31,ADG1145,PC-0097,Logon
{000000004EC1-12AA1834},2010-07-12 13:26:31,LYE5717,PC-0069,Logon
{00000001507D-3D4E06EE},2010-07-12 13:28:22,VVU9026,PC-0130,Logoff
{000000002106-330E4624},2010-07-12 13:29:08,EYT8043,PC-0110,Logon
{0000000157E3-02C10B4E},2010-07-12 13:30:54,WOC7649,PC-0136,Logoff
{00000000268C-38433ED4},2010-07-12 13:32:00,GHU9488,PC-0035,Logon
{000000013606-19C1CE87},2010-07-12 13:32:07,SHV5792,PC-0108,Logoff
{000000010575-181889A3},2010-07-12 13:32:27,LMQ7847,PC-0066,Logoff
{000000012314-050FFCE9},2010-07-12 13:32:29,PAJ4367,PC-0092,Logoff
{000000015172-1EB50F27},2010-07-12 13:32:54,VVY1052,PC-0131,Logoff
{000000005A51-08103A5C},2010-07-12 13:34:18,NJE9267,PC-0080,Logon
{000000014F76-04DBB1C8},2010-07-12 13:34:51,VNI5142,PC-0129,Logoff
{000000002798-1B71951F},2010-07-12 13:35:19,GRQ1397,PC-0036,Logon
{000000012180-31C0936C},2010-07-12 13:36:48,OYC3975,PC-0091,Logoff
{00000000C5A9-1381741B},2010-07-12 13:38:39,CCL9026,PC-0010,Logoff
{000000006162-3E9093BD},2010-07-12 13:40:32,OET6830,PC-0086,Logon
{000000015696-232037F8},2010-07-12 13:41:56,WLH0216,PC-0135,Logoff
{000000011FAF-2E2C5C94},2010-07-12 13:44:22,OMU2669,PC-0089,Logoff
{0000000017BF-3EE6799C},2010-07-12 13:45:23,DPC6498,PC-0022,Logon
{000000009B06-1DCF0DB6},2010-07-12 13:45:55,WBM5944,PC-0134,Logon
{000000000A2B-1B61C6AC},2010-07-12 13:47:04,BZL8931,PC-0009,Logon
{000000004D78-122D15D3},2010-07-12 13:47:36,LWC6973,PC-0068,Logon
