id,date,user,pc,activity
{00000001F115-0A5DA96B},2010-07-26 10:49:21,CQZ8674,PC-0013,Disconnect
{00000001EA8A-25B4D082},2010-07-26 10:53:23,TWU8511,PC-0115,Disconnect
{00000001D0B6-0B656366},2010-07-26 11:05:33,OLN5687,PC-0088,Connect
{00000001CE8D-0B32A5A5},2010-07-26 11:09:01,NBM1814,PC-0077,Connect
{00000001E48E-04504953},2010-07-26 11:17:01,NBM1814,PC-0077,Disconnect
{00000001D3B9-25A8E8EF},2010-07-26 11:35:52,SHV5792,PC-0108,Connect
{00000001C472-0E9B4AE4},2010-07-26 11:37:26,AYY2409,PC-0005,Connect
{00000001D33E-1CB3B138},2010-07-26 12:02:16,SDT4191,PC-0106,Connect
{00000001E9BA-1BA913FD},2010-07-26 12:03:52,SHV5792,PC-0108,Disconnect
{00000001E6B7-313E711E},2010-07-26 12:06:33,OLN5687,PC-0088,Disconnect
{00000001C4F1-3120A0AD},2010-07-26 12:43:40,COU3039,PC-0011,Connect
{00000001DA73-14ADEDB2},2010-07-26 12:49:26,AYY2409,PC-0005,Disconnect
{00000001C762-397FE22B},2010-07-26 12:53:14,DNM3159,PC-0019,Connect
{00000001DAF2-37FDB220},2010-07-26 13:03:40,COU3039,PC-0011,Disconnect
{00000001E93F-1D1257A2},2010-07-26 13:04:16,SDT4191,PC-0106,Disconnect
{00000001CCAA-370457B8},2010-07-26 13:14:21,KIX3704,PC-0058,Connect
{00000001D0B4-2515E0E8},2010-07-26 13:17:33,OLN5687,PC-0088,Connect
{00000001D3B8-33616CE2},2010-07-26 13:23:25,SHV5792,PC-0108,Connect
{00000001C3D2-3C77E224},2010-07-26 13:25:03,ADG1145,PC-0001,Connect
{00000001DD63-34B6F609},2010-07-26 13:34:14,DNM3159,PC-0019,Disconnect
{00000001E9B9-1EC580F1},2010-07-26 13:40:25,SHV5792,PC-0108,Disconnect
{00000001E6B5-3C6989CA},2010-07-26 13:40:33,OLN5687,PC-0088,Disconnect
{00000001EF8D-1A1EE9D2},2010-07-26 13:42:20,CQZ8674,PC-0013,Connect
{00000001E2AB-023A392E},2010-07-26 13:48:21,KIX3704,PC-0058,Disconnect
{00000001C4F0-07AB9034},2010-07-26 14:19:53,COU3039,PC-0011,Connect
{00000001D9D3-0BFBE584},2010-07-26 14:32:03,ADG1145,PC-0001,Disconnect
{00000001D856-06FD7081},2010-07-26 14:52:29,YLE8326,PC-0147,Connect
{00000001EE57-04C406F7},2010-07-26 15:04:29,YLE8326,PC-0147,Disconnect
{00000001F117-1E1D76DF},2010-07-26 15:09:20,CQZ8674,PC-0013,Disconnect
{00000001DAF1-317F9D8A},2010-07-26 15:31:53,COU3039,PC-0011,Disconnect
{00000001C631-153BA563},2010-07-26 15:56:22,CVC0519,PC-0015,Connect
{00000001D33D-3BD6C0E4},2010-07-26 15:56:56,SDT4191,PC-0106,Connect
{00000001EF8E-3A661968},2010-07-26 16:07:49,CQZ8674,PC-0013,Connect
{00000001EFC8-3B8FC105},2010-07-26 16:11:46,OQO5535,PC-0090,Connect
{00000001C498-2A85F6EC},2010-07-26 16:24:17,AZE5960,PC-0006,Connect
{00000001D0B5-25655BDF},2010-07-26 16:32:41,OLN5687,PC-0088,Connect
{00000001D3E0-16AC43C9},2010-07-26 16:34:15,TVL8047,PC-0114,Connect
{00000001D8D0-042145F3},2010-07-26 16:44:16,ZIF9528,PC-0154,Connect
{00000001E93E-3C12DDD7},2010-07-26 16:45:56,SDT4191,PC-0106,Disconnect
{00000001D28E-08EBE2E3},2010-07-26 16:47:01,RUT1946,PC-0104,Connect
{00000001CE0E-03971213},2010-07-26 16:49:21,MDR4757,PC-0071,Connect
{00000001D77A-1A0A6FD1},2010-07-26 16:54:33,XGF2493,PC-0139,Connect
{00000001DC32-11E7FFA4},2010-07-26 16:59:22,CVC0519,PC-0015,Disconnect
{00000001F118-123DEB5D},2010-07-26 17:02:49,CQZ8674,PC-0013,Disconnect
{00000001F152-24FBE523},2010-07-26 17:03:46,OQO5535,PC-0090,Disconnect
{00000001DA99-352461CB},2010-07-26 17:07:17,AZE5960,PC-0006,Disconnect
{00000001E6B6-18929738},2010-07-26 17:19:41,OLN5687,PC-0088,Disconnect
{00000001E88F-36AD8CCE},2010-07-26 17:25:01,RUT1946,PC-0104,Disconnect
{00000001E9E1-1A2C6F2C},2010-07-26 17:26:15,TVL8047,PC-0114,Disconnect
{00000001E40F-117A75B3},2010-07-26 17:30:21,MDR4757,PC-0071,Disconnect
{00000001ED7B-1F09744A},2010-07-26 17:35:33,XGF2493,PC-0139,Disconnect
{00000001EED1-1F129FE9},2010-07-26 17:36:16,ZIF9528,PC-0154,Disconnect
{00000001EF8C-3BECE508},2010-07-26 17:42:33,CQZ8674,PC-0013,Connect
{00000001C7ED-2987C455},2010-07-26 17:44:50,EHP1536,PC-0027,Connect
{00000001CB15-3018765C},2010-07-26 17:46:48,JDE8246,PC-0052,Connect
{00000001C719-2A4D481B},2010-07-26 17:47:30,DHG6594,PC-0016,Connect
{00000001E116-39ED786E},2010-07-26 17:53:48,JDE8246,PC-0052,Disconnect
{00000001DD1A-233C031A},2010-07-26 18:26:30,DHG6594,PC-0016,Disconnect
{00000001F116-134D63F8},2010-07-26 18:33:33,CQZ8674,PC-0013,Disconnect
{00000001DDEE-2EA047B3},2010-07-26 18:54:50,EHP1536,PC-0027,Disconnect
{00000001CCAF-2A6A027C},2010-07-27 07:12:51,KIX3704,PC-0058,Connect
{00000001CF75-3A598C8F},2010-07-27 07:22:44,NRU3936,PC-0083,Connect
{00000001CB16-26FC6504},2010-07-27 07:23:47,JDE8246,PC-0052,Connect
{00000001E2B0-2160664C},2010-07-27 07:42:51,KIX3704,PC-0058,Disconnect
{00000001E576-03ABCB0A},2010-07-27 07:51:44,NRU3936,PC-0083,Disconnect
{00000001E117-0754F03A},2010-07-27 08:00:47,JDE8246,PC-0052,Disconnect
{00000001D6B1-0B8645CB},2010-07-27 08:18:15,VNI5142,PC-0129,Connect
{00000001C9C8-21DE4CAD},2010-07-27 08:23:27,HVG7968,PC-0044,Connect
{00000001CCAE-3C40BE6F},2010-07-27 08:33:53,KIX3704,PC-0058,Connect
{00000001D521-3E672246},2010-07-27 08:35:29,UKR6395,PC-0118,Connect
{00000001CCAC-2093FCC5},2010-07-27 08:41:43,KIX3704,PC-0058,Connect
{00000001ECB2-3A379CEC},2010-07-27 08:49:15,VNI5142,PC-0129,Disconnect
{00000001D835-24711A09},2010-07-27 08:49:37,YIO5206,PC-0146,Connect
{00000001E2AF-05179E62},2010-07-27 08:50:53,KIX3704,PC-0058,Disconnect
{00000001E2AD-1BFEAEC0},2010-07-27 08:52:43,KIX3704,PC-0058,Disconnect
{00000001DFC9-054607AA},2010-07-27 08:57:27,HVG7968,PC-0044,Disconnect
{00000001C4F2-145A6A8B},2010-07-27 08:58:43,COU3039,PC-0011,Connect
{00000001C475-1D9CDB85},2010-07-27 08:59:35,AYY2409,PC-0005,Connect
{00000001EB22-310D9610},2010-07-27 09:01:29,UKR6395,PC-0118,Disconnect
{00000001EF90-083D0EC4},2010-07-27 09:02:33,CQZ8674,PC-0013,Connect
{00000001DAF3-1C82820C},2010-07-27 09:05:43,COU3039,PC-0011,Disconnect
{00000001DA76-26175E4F},2010-07-27 09:13:35,AYY2409,PC-0005,Disconnect
{00000001CE5B-131A03F2},2010-07-27 09:19:31,MSH7807,PC-0075,Connect
{00000001D48A-33F56EA6},2010-07-27 09:32:08,TWU8511,PC-0115,Connect
{00000001F11A-112A0D99},2010-07-27 09:34:33,CQZ8674,PC-0013,Disconnect
{00000001EE36-103584B6},2010-07-27 09:52:37,YIO5206,PC-0146,Disconnect
{00000001EA8B-20769A53},2010-07-27 09:53:08,TWU8511,PC-0115,Disconnect
{00000001CBEB-3194F333},2010-07-27 10:06:25,JMM0438,PC-0053,Connect
{00000001CA0F-3303DF1D},2010-07-27 10:19:22,IAC0900,PC-0045,Connect
{00000001E45C-35D10642},2010-07-27 10:21:31,MSH7807,PC-0075,Disconnect
{00000001D522-2E0489E9},2010-07-27 10:43:24,UKR6395,PC-0118,Connect
{00000001E010-0804E210},2010-07-27 10:49:22,IAC0900,PC-0045,Disconnect
{00000001D7F2-2C882875},2010-07-27 11:11:23,YDM6963,PC-0145,Connect
{00000001E1EC-359CA0F7},2010-07-27 11:12:25,JMM0438,PC-0053,Disconnect
{00000001EDF3-3F003A9D},2010-07-27 11:17:23,YDM6963,PC-0145,Disconnect
{00000001D7F3-1153EA07},2010-07-27 11:42:56,YDM6963,PC-0145,Connect
{00000001EB23-2FF613A4},2010-07-27 11:52:24,UKR6395,PC-0118,Disconnect
{00000001C59F-2A172C84},2010-07-27 11:59:28,CQZ8674,PC-0013,Connect
{00000001CCAB-39644339},2010-07-27 12:03:04,KIX3704,PC-0058,Connect
{00000001E2AC-1612F8D8},2010-07-27 12:13:04,KIX3704,PC-0058,Disconnect
{00000001D5FD-26F4B0DC},2010-07-27 12:18:46,UUU6648,PC-0122,Connect
{00000001D520-28D71F48},2010-07-27 12:35:35,UKR6395,PC-0118,Connect
{00000001CED4-25015B84},2010-07-27 12:54:01,NRI9556,PC-0082,Connect
{00000001EB21-13FC67F1},2010-07-27 12:54:35,UKR6395,PC-0118,Disconnect
{00000001D77B-3C5FB112},2010-07-27 12:55:34,XGF2493,PC-0139,Connect
{00000001EDF4-172EAFA1},2010-07-27 12:59:56,YDM6963,PC-0145,Disconnect
{00000001C632-04EB9959},2010-07-27 13:01:32,CVC0519,PC-0015,Connect
{00000001C474-31C54EB7},2010-07-27 13:06:08,AYY2409,PC-0005,Connect
{00000001EF8F-3F4B3530},2010-07-27 13:08:09,CQZ8674,PC-0013,Connect
{00000001DBA0-2F3C92F7},2010-07-27 13:13:28,CQZ8674,PC-0013,Disconnect
{00000001EBFE-3F14609A},2010-07-27 13:34:46,UUU6648,PC-0122,Disconnect
{00000001DC33-20EEFB85},2010-07-27 13:52:32,CVC0519,PC-0015,Disconnect
{00000001CCAD-3B0DD9A2},2010-07-27 13:52:36,KIX3704,PC-0058,Connect
{00000001E4D5-1A55AD06},2010-07-27 13:54:01,NRI9556,PC-0082,Disconnect
{00000001F119-3EE9C7F1},2010-07-27 13:54:09,CQZ8674,PC-0013,Disconnect
{00000001ED7C-37FEC359},2010-07-27 14:07:34,XGF2493,PC-0139,Disconnect
{00000001D77C-0250A102},2010-07-27 14:10:12,XGF2493,PC-0139,Connect
{00000001DA75-05197C53},2010-07-27 14:21:08,AYY2409,PC-0005,Disconnect
{00000001C763-3C31D2ED},2010-07-27 14:38:42,DNM3159,PC-0019,Connect
{00000001D165-2E6CB91F},2010-07-27 14:40:27,QHQ5150,PC-0098,Connect
{00000001E2AE-204A8664},2010-07-27 14:40:36,KIX3704,PC-0058,Disconnect
{00000001C473-30B9EF0E},2010-07-27 14:50:15,AYY2409,PC-0005,Connect
{00000001D3BA-07DF14D8},2010-07-27 14:57:51,SHV5792,PC-0108,Connect
{00000001DA74-061A3893},2010-07-27 15:06:15,AYY2409,PC-0005,Disconnect
{00000001E766-362295F9},2010-07-27 15:06:27,QHQ5150,PC-0098,Disconnect
{00000001ED7D-15E35C76},2010-07-27 15:08:12,XGF2493,PC-0139,Disconnect
{00000001DD64-1756352D},2010-07-27 15:16:42,DNM3159,PC-0019,Disconnect
{00000001E9BB-31381450},2010-07-27 15:17:51,SHV5792,PC-0108,Disconnect
{00000001C8CA-00B7D5B6},2010-07-27 15:18:11,GRQ1397,PC-0036,Connect
{00000001C9C9-21F3D56C},2010-07-27 15:46:07,HVG7968,PC-0044,Connect
{00000001D3BB-094D6C98},2010-07-27 15:46:17,SHV5792,PC-0108,Connect
{00000001DECB-23231313},2010-07-27 15:49:11,GRQ1397,PC-0036,Disconnect
{00000001C8CB-08D45239},2010-07-27 16:06:04,GRQ1397,PC-0036,Connect
{00000001E9BC-386657D4},2010-07-27 16:18:17,SHV5792,PC-0108,Disconnect
{00000001D0F1-0CA62C5B},2010-07-27 16:23:04,OQO5535,PC-0090,Connect
{00000001DFCA-24F7931C},2010-07-27 16:30:07,HVG7968,PC-0044,Disconnect
{00000001CD9A-1E143A55},2010-07-27 16:47:33,LRR4710,PC-0067,Connect
{00000001E6F2-2B7B66C7},2010-07-27 17:04:04,OQO5535,PC-0090,Disconnect
{00000001C840-33002890},2010-07-27 17:10:32,FCN9756,PC-0031,Connect
{00000001DECC-28C05ED5},2010-07-27 17:20:04,GRQ1397,PC-0036,Disconnect
{00000001CFDA-09C544C0},2010-07-27 17:22:32,OET6830,PC-0086,Connect
{00000001D166-0E304131},2010-07-27 17:28:08,QHQ5150,PC-0098,Connect
{00000001E767-077D4767},2010-07-27 17:39:08,QHQ5150,PC-0098,Disconnect
{00000001EF91-1DCCC910},2010-07-27 17:41:39,CQZ8674,PC-0013,Connect
{00000001DE41-102379AB},2010-07-27 17:54:32,FCN9756,PC-0031,Disconnect
{00000001D6B2-30F073AD},2010-07-27 17:56:58,VNI5142,PC-0129,Connect
{00000001E39B-30A13D66},2010-07-27 18:07:33,LRR4710,PC-0067,Disconnect
{00000001E5DB-249DD3E8},2010-07-27 18:42:32,OET6830,PC-0086,Disconnect
{00000001F11B-34BE57C0},2010-07-27 18:42:39,CQZ8674,PC-0013,Disconnect
{00000001ECB3-180211A6},2010-07-27 19:16:58,VNI5142,PC-0129,Disconnect
{00000001F290-1CB529C3},2010-07-27 20:41:09,CQZ8674,PC-0013,Connect
{00000001F28F-2F652237},2010-07-27 21:22:07,CQZ8674,PC-0013,Connect
{00000001F358-3F6DD7E4},2010-07-27 21:43:07,CQZ8674,PC-0013,Disconnect
{00000001F359-3843663F},2010-07-27 21:46:09,CQZ8674,PC-0013,Disconnect
{00000001F292-09E005D2},2010-07-28 00:25:46,CQZ8674,PC-0013,Connect
{00000001F35B-35F2801C},2010-07-28 01:34:46,CQZ8674,PC-0013,Disconnect
{00000001D1EB-1C85FF7A},2010-07-28 07:04:30,QSC3123,PC-0100,Connect
{00000001D5CF-289FF540},2010-07-28 07:21:53,USS4618,PC-0121,Connect
{00000001E7EC-29FBBD90},2010-07-28 07:43:30,QSC3123,PC-0100,Disconnect
{00000001D0B7-25DE97E5},2010-07-28 07:45:52,OLN5687,PC-0088,Connect
{00000001D11A-010FEA85},2010-07-28 07:50:14,OYC3975,PC-0091,Connect
{00000001E6B8-0FBF8C6F},2010-07-28 08:03:52,OLN5687,PC-0088,Disconnect
{00000001EBD0-27FD4F1A},2010-07-28 08:04:53,USS4618,PC-0121,Disconnect
{00000001C7EE-22DD0CAD},2010-07-28 08:05:22,EHP1536,PC-0027,Connect
{00000001D167-1559DDF0},2010-07-28 08:14:26,QHQ5150,PC-0098,Connect
{00000001DDEF-38414A79},2010-07-28 08:31:22,EHP1536,PC-0027,Disconnect
{00000001CEC0-01F45330},2010-07-28 08:54:21,NJT3274,PC-0081,Connect
{00000001EF94-1FD6DBFF},2010-07-28 08:57:42,CQZ8674,PC-0013,Connect
{00000001E71B-2DAF68A4},2010-07-28 08:58:14,OYC3975,PC-0091,Disconnect
{00000001E4C1-1217F831},2010-07-28 09:24:21,NJT3274,PC-0081,Disconnect
{00000001E768-3423B15C},2010-07-28 09:26:26,QHQ5150,PC-0098,Disconnect
{00000001CF76-311FCA99},2010-07-28 09:49:00,NRU3936,PC-0083,Connect
{00000001F11E-03632BCF},2010-07-28 10:16:42,CQZ8674,PC-0013,Disconnect
{00000001CCB1-1C74F5C7},2010-07-28 10:16:49,KIX3704,PC-0058,Connect
{00000001D5CE-2FEE756E},2010-07-28 10:20:13,USS4618,PC-0121,Connect
{00000001EBCF-039441A5},2010-07-28 11:01:13,USS4618,PC-0121,Disconnect
{00000001C8CC-10ECFC2F},2010-07-28 11:03:25,GRQ1397,PC-0036,Connect
{00000001E2B2-1EC33C9D},2010-07-28 11:05:49,KIX3704,PC-0058,Disconnect
{00000001E577-17045FE7},2010-07-28 11:17:00,NRU3936,PC-0083,Disconnect
{00000001EFCA-10C5C174},2010-07-28 11:26:53,OQO5535,PC-0090,Connect
{00000001D6C6-380C11A1},2010-07-28 11:32:58,VVU9026,PC-0130,Connect
{00000001DECD-3E342931},2010-07-28 12:12:25,GRQ1397,PC-0036,Disconnect
{00000001D6C7-3E491C06},2010-07-28 12:23:30,VVU9026,PC-0130,Connect
{00000001D7F4-05B89C42},2010-07-28 12:30:05,YDM6963,PC-0145,Connect
{00000001C4F3-0C0EBD51},2010-07-28 12:39:52,COU3039,PC-0011,Connect
{00000001F154-3019241E},2010-07-28 12:42:53,OQO5535,PC-0090,Disconnect
{00000001DAF4-234B3046},2010-07-28 12:54:52,COU3039,PC-0011,Disconnect
{00000001ECC8-1D271247},2010-07-28 12:57:30,VVU9026,PC-0130,Disconnect
{00000001ECC7-08590A7E},2010-07-28 12:57:58,VVU9026,PC-0130,Disconnect
{00000001CB17-0ED971EC},2010-07-28 13:20:58,JDE8246,PC-0052,Connect
{00000001D1FF-2F02F6D3},2010-07-28 13:26:46,RLI6273,PC-0103,Connect
{00000001E118-3806BEE2},2010-07-28 13:29:58,JDE8246,PC-0052,Disconnect
{00000001EDF5-003D4941},2010-07-28 13:40:05,YDM6963,PC-0145,Disconnect
{00000001EFC9-3FADA518},2010-07-28 13:40:43,OQO5535,PC-0090,Connect
{00000001CDCD-3C4A8BDF},2010-07-28 13:53:10,LYE5717,PC-0069,Connect
{00000001D0B8-278EFFB0},2010-07-28 13:53:11,OLN5687,PC-0088,Connect
{00000001E800-2260E381},2010-07-28 14:01:46,RLI6273,PC-0103,Disconnect
{00000001E6B9-02FFC8F6},2010-07-28 14:36:11,OLN5687,PC-0088,Disconnect
{00000001F153-322AF1B7},2010-07-28 14:38:43,OQO5535,PC-0090,Disconnect
{00000001E3CE-3928EF8A},2010-07-28 14:44:10,LYE5717,PC-0069,Disconnect
{00000001C5A0-0F84B2AF},2010-07-28 14:45:36,CQZ8674,PC-0013,Connect
{00000001DBA1-1BA99A84},2010-07-28 15:09:36,CQZ8674,PC-0013,Disconnect
{00000001EF93-085214D4},2010-07-28 15:12:54,CQZ8674,PC-0013,Connect
{00000001F11D-1818AA9C},2010-07-28 16:05:54,CQZ8674,PC-0013,Disconnect
{00000001D8D1-0D2A9799},2010-07-28 16:43:19,ZIF9528,PC-0154,Connect
{00000001EED2-375226D3},2010-07-28 17:01:19,ZIF9528,PC-0154,Disconnect
{00000001EF92-11E13767},2010-07-28 17:10:30,CQZ8674,PC-0013,Connect
{00000001C633-3BB301C3},2010-07-28 17:16:05,CVC0519,PC-0015,Connect
{00000001DC34-195764F0},2010-07-28 17:21:05,CVC0519,PC-0015,Disconnect
{00000001D934-38261B3B},2010-07-28 17:40:51,ZUI9718,PC-0157,Connect
{00000001D1EC-0C082359},2010-07-28 17:41:23,QSC3123,PC-0100,Connect
{00000001D523-134837D7},2010-07-28 17:54:28,UKR6395,PC-0118,Connect
{00000001CCB0-1F3D456D},2010-07-28 17:55:37,KIX3704,PC-0058,Connect
{00000001D6B3-2ADF9371},2010-07-28 17:58:35,VNI5142,PC-0129,Connect
{00000001E7ED-18BD9077},2010-07-28 18:11:23,QSC3123,PC-0100,Disconnect
{00000001EB24-39B947F7},2010-07-28 18:11:28,UKR6395,PC-0118,Disconnect
{00000001EF35-1A80F167},2010-07-28 18:12:51,ZUI9718,PC-0157,Disconnect
{00000001E2B1-05CE1ADB},2010-07-28 18:19:37,KIX3704,PC-0058,Disconnect
{00000001ECB4-03853AC1},2010-07-28 18:22:35,VNI5142,PC-0129,Disconnect
{00000001F11C-0D6C1890},2010-07-28 18:33:30,CQZ8674,PC-0013,Disconnect
{00000001F291-3E88A2A3},2010-07-28 18:36:50,CQZ8674,PC-0013,Connect
{00000001F35A-2C04B1D8},2010-07-28 19:17:50,CQZ8674,PC-0013,Disconnect
{00000001F293-03F1A0FD},2010-07-28 19:47:45,CQZ8674,PC-0013,Connect
{00000001F35C-26A062AE},2010-07-28 20:06:45,CQZ8674,PC-0013,Disconnect
{00000001F294-12AC1D37},2010-07-29 05:52:32,CQZ8674,PC-0013,Connect
{00000001D4CA-222F130F},2010-07-29 07:01:05,UEH9251,PC-0117,Connect
{00000001F35D-0906B644},2010-07-29 07:04:32,CQZ8674,PC-0013,Disconnect
{00000001CE8E-0D6DFE9A},2010-07-29 07:08:57,NBM1814,PC-0077,Connect
{00000001CCB2-364149D6},2010-07-29 07:17:17,KIX3704,PC-0058,Connect
{00000001C634-0D56C906},2010-07-29 07:22:22,CVC0519,PC-0015,Connect
{00000001E48F-1365D59A},2010-07-29 07:43:57,NBM1814,PC-0077,Disconnect
{00000001DC35-23CE1496},2010-07-29 07:54:22,CVC0519,PC-0015,Disconnect
{00000001EACB-0DA867B5},2010-07-29 08:04:05,UEH9251,PC-0117,Disconnect
{00000001E2B3-13B4E10F},2010-07-29 08:11:17,KIX3704,PC-0058,Disconnect
{00000001C9CA-38E9B945},2010-07-29 08:28:17,HVG7968,PC-0044,Connect
{00000001EF96-2F272D37},2010-07-29 08:28:58,CQZ8674,PC-0013,Connect
{00000001F120-3CFBEEAD},2010-07-29 08:45:58,CQZ8674,PC-0013,Disconnect
{00000001CBEC-2F932EE2},2010-07-29 08:48:58,JMM0438,PC-0053,Connect
{00000001D77D-38F3B22B},2010-07-29 08:54:20,XGF2493,PC-0139,Connect
{00000001DFCB-1800C69A},2010-07-29 08:55:17,HVG7968,PC-0044,Disconnect
{00000001D48B-03C6D3C8},2010-07-29 09:02:07,TWU8511,PC-0115,Connect
{00000001C5AF-06D84940},2010-07-29 09:28:06,CUR4388,PC-0014,Connect
{00000001EA8C-0CA5BF0B},2010-07-29 09:28:07,TWU8511,PC-0115,Disconnect
{00000001CE36-1C8A7AF5},2010-07-29 09:28:52,MGI5307,PC-0072,Connect
{00000001EF97-19A602CB},2010-07-29 09:29:47,CQZ8674,PC-0013,Connect
{00000001ED7E-1A1B2E88},2010-07-29 09:38:20,XGF2493,PC-0139,Disconnect
{00000001D935-09AB2097},2010-07-29 09:49:04,ZUI9718,PC-0157,Connect
{00000001EF36-08E89345},2010-07-29 09:57:04,ZUI9718,PC-0157,Disconnect
{00000001CF99-0A979877},2010-07-29 10:00:16,OEM8566,PC-0085,Connect
{00000001E1ED-00B7C361},2010-07-29 10:05:58,JMM0438,PC-0053,Disconnect
{00000001DBB0-06018BF1},2010-07-29 10:16:06,CUR4388,PC-0014,Disconnect
{00000001D4C9-0443BCDC},2010-07-29 10:21:42,UEH9251,PC-0117,Connect
{00000001E437-2DD0C609},2010-07-29 10:29:52,MGI5307,PC-0072,Disconnect
{00000001F121-1EEB936C},2010-07-29 10:39:47,CQZ8674,PC-0013,Disconnect
{00000001EFCB-0C577F5D},2010-07-29 10:43:48,OQO5535,PC-0090,Connect
{00000001EACA-03645514},2010-07-29 11:08:42,UEH9251,PC-0117,Disconnect
{00000001EF95-194FC5B4},2010-07-29 11:14:03,CQZ8674,PC-0013,Connect
{00000001F155-0E63E7A3},2010-07-29 11:25:48,OQO5535,PC-0090,Disconnect
{00000001E59A-1EC3975B},2010-07-29 11:27:16,OEM8566,PC-0085,Disconnect
{00000001F11F-2AABB10F},2010-07-29 12:10:03,CQZ8674,PC-0013,Disconnect
{00000001CBEE-20E659DB},2010-07-29 12:29:19,JMM0438,PC-0053,Connect
{00000001CD61-39BDEB2A},2010-07-29 13:02:23,KYR0991,PC-0061,Connect
{00000001C418-281F0DF6},2010-07-29 13:07:35,AUI6616,PC-0004,Connect
{00000001E362-287E62D9},2010-07-29 13:09:23,KYR0991,PC-0061,Disconnect
{00000001EF9A-365E6227},2010-07-29 13:31:46,CQZ8674,PC-0013,Connect
{00000001E1EF-0EA3BF40},2010-07-29 13:37:19,JMM0438,PC-0053,Disconnect
{00000001C636-135B18DA},2010-07-29 13:43:48,CVC0519,PC-0015,Connect
{00000001D572-39F645EC},2010-07-29 13:52:06,UQK8227,PC-0120,Connect
{00000001D200-3687411A},2010-07-29 13:52:35,RLI6273,PC-0103,Connect
{00000001EF99-21796DA8},2010-07-29 14:01:24,CQZ8674,PC-0013,Connect
{00000001F123-3742378A},2010-07-29 14:08:24,CQZ8674,PC-0013,Disconnect
{00000001D6B4-1E756C2C},2010-07-29 14:14:11,VNI5142,PC-0129,Connect
{00000001CD62-07FB1360},2010-07-29 14:21:11,KYR0991,PC-0061,Connect
{00000001EB73-0224953B},2010-07-29 14:22:06,UQK8227,PC-0120,Disconnect
{00000001DA19-39A00993},2010-07-29 14:27:35,AUI6616,PC-0004,Disconnect
{00000001CAA4-1B6F1CD2},2010-07-29 14:36:02,IVL8082,PC-0051,Connect
{00000001CBED-247AB7C6},2010-07-29 14:39:45,JMM0438,PC-0053,Connect
{00000001F124-226C2584},2010-07-29 14:47:46,CQZ8674,PC-0013,Disconnect
{00000001E801-02D6F403},2010-07-29 14:48:35,RLI6273,PC-0103,Disconnect
{00000001C637-06DBCD2E},2010-07-29 15:04:15,CVC0519,PC-0015,Connect
{00000001E363-3358E10B},2010-07-29 15:05:11,KYR0991,PC-0061,Disconnect
{00000001DC37-1C7F26B6},2010-07-29 15:09:48,CVC0519,PC-0015,Disconnect
{00000001C4F4-1A90C593},2010-07-29 15:09:51,COU3039,PC-0011,Connect
{00000001ECB5-0490ED22},2010-07-29 15:10:11,VNI5142,PC-0129,Disconnect
{00000001D571-26365578},2010-07-29 15:12:53,UQK8227,PC-0120,Connect
{00000001D1ED-02D4E2F7},2010-07-29 15:16:22,QSC3123,PC-0100,Connect
{00000001E7EE-15FB43A2},2010-07-29 15:19:22,QSC3123,PC-0100,Disconnect
{00000001E0A5-1ACEDF8B},2010-07-29 15:21:02,IVL8082,PC-0051,Disconnect
{00000001E1EE-1992AC6B},2010-07-29 15:22:45,JMM0438,PC-0053,Disconnect
{00000001D524-1CDC2E7C},2010-07-29 15:23:50,UKR6395,PC-0118,Connect
{00000001DC38-048D96B0},2010-07-29 15:24:15,CVC0519,PC-0015,Disconnect
{00000001EB72-11CFB37E},2010-07-29 15:28:53,UQK8227,PC-0120,Disconnect
{00000001EB25-28CEE866},2010-07-29 15:41:50,UKR6395,PC-0118,Disconnect
{00000001DAF5-2C4873A5},2010-07-29 15:53:51,COU3039,PC-0011,Disconnect
{00000001CEC1-244066BD},2010-07-29 16:18:07,NJT3274,PC-0081,Connect
{00000001C5A1-32D8C202},2010-07-29 16:26:50,CQZ8674,PC-0013,Connect
{00000001EF98-30A6B168},2010-07-29 17:04:23,CQZ8674,PC-0013,Connect
{00000001C9CB-279BE6CC},2010-07-29 17:05:07,HVG7968,PC-0044,Connect
{00000001C635-1BBDDF99},2010-07-29 17:05:59,CVC0519,PC-0015,Connect
{00000001DFCC-02C86CF7},2010-07-29 17:14:07,HVG7968,PC-0044,Disconnect
{00000001F122-060AE5AB},2010-07-29 17:20:23,CQZ8674,PC-0013,Disconnect
{00000001D3BC-3A5DD2D0},2010-07-29 17:20:24,SHV5792,PC-0108,Connect
{00000001DBA2-11AF577C},2010-07-29 17:39:50,CQZ8674,PC-0013,Disconnect
{00000001E4C2-27703F41},2010-07-29 17:44:07,NJT3274,PC-0081,Disconnect
{00000001D11B-2DFDE4FD},2010-07-29 17:57:49,OYC3975,PC-0091,Connect
{00000001DC36-09264427},2010-07-29 18:19:59,CVC0519,PC-0015,Disconnect
{00000001E9BD-2FEA7F0F},2010-07-29 18:26:24,SHV5792,PC-0108,Disconnect
{00000001E71C-2F63ED8E},2010-07-29 18:58:49,OYC3975,PC-0091,Disconnect
{00000001CF77-21F11C8E},2010-07-30 07:09:56,NRU3936,PC-0083,Connect
{00000001E578-3F3FB81F},2010-07-30 07:42:56,NRU3936,PC-0083,Disconnect
{00000001C638-15909420},2010-07-30 08:12:51,CVC0519,PC-0015,Connect
