id,date,user,pc,filename,content
{0000000242F1-11861CDD},2010-08-12 10:20:40,JMM0438,PC-0053,D2DA68.txt,D0-CF-11-E0
{000000024F4E-0D2CEA1F},2010-08-12 10:28:24,KJX0944,PC-0059,50690B.jpg,D0-CF-11-E0
{00000002CC64-10ECA962},2010-08-12 10:34:04,OQO5535,PC-0090,F644BD.pdf,D0-CF-11-E0
{000000028C36-1379E1C6},2010-08-12 10:35:18,SSY7686,PC-0109,41FD1E.pdf,D0-CF-11-E0
{000000020174-2DB180E6},2010-08-12 10:35:25,CQZ8674,PC-0013,E4A42F.pdf,D0-CF-11-E0
{0000000215E6-09887F45},2010-08-12 10:36:22,DXC7486,PC-0024,A4FE12.png,D0-CF-11-E0
{000000029112-12AFA5CA},2010-08-12 10:38:59,TWU8511,PC-0115,CD18F9.txt,D0-CF-11-E0
{0000000293A1-355F5761},2010-08-12 10:40:42,UBE4939,PC-0116,EE21F6.doc,D0-CF-11-E0
{000000029BE3-3C40E2D7},2010-08-12 10:42:45,UUU6648,PC-0122,5CFE08.jpg,D0-CF-11-E0
{00000002899B-2F5C699E},2010-08-12 10:45:49,SEX5010,PC-0107,F17B36.doc,D0-CF-11-E0
{0000000202CE-1AD41F04},2010-08-12 10:46:29,CUR4388,PC-0014,D65748.txt,D0-CF-11-E0
{00000002688F-18B56AD0},2010-08-12 10:46:52,NJE9267,PC-0080,C66CF2.png,D0-CF-11-E0
{000000022DEF-023B760A},2010-08-12 10:48:22,HMR4907,PC-0043,F1C20C.pdf,D0-CF-11-E0
{000000021D8C-2D1679C0},2010-08-12 10:49:33,EYT8043,PC-0030,FB43E2.jpg,D0-CF-11-E0
{000000027B02-0C05F347},2010-08-12 10:50:53,QCT4158,PC-0097,D3DB64.pdf,D0-CF-11-E0
{000000022088-2F4D5442},2010-08-12 10:53:20,GGZ7460,PC-0033,2568F4.doc,D0-CF-11-E0
{00000002BC47-13AEB0D0},2010-08-12 10:56:06,YST5811,PC-0149,749F66.txt,D0-CF-11-E0
{00000002150F-36DBD644},2010-08-12 10:57:31,DQV1058,PC-0023,2688DC.jpg,D0-CF-11-E0
{000000023693-34BD70B7},2010-08-12 11:01:55,ICR6722,PC-0047,4DCDEF.jpg,D0-CF-11-E0
{000000021D91-2ED2C2C9},2010-08-12 11:02:08,EYT8043,PC-0030,BD67C0.txt,D0-CF-11-E0
{0000000213CA-1816EE62},2010-08-12 11:03:53,DPC6498,PC-0022,987373.pdf,D0-CF-11-E0
{000000024F50-30F36C4D},2010-08-12 11:03:55,KJX0944,PC-0059,2A0F94.png,D0-CF-11-E0
{000000024F53-2A45693A},2010-08-12 11:05:22,KJX0944,PC-0059,6BAEE5.txt,D0-CF-11-E0
{00000002B242-2931E534},2010-08-12 11:08:09,XDT1792,PC-0138,EFEF41.pdf,D0-CF-11-E0
{00000002B243-23F1681E},2010-08-12 11:08:35,XDT1792,PC-0138,6F8F9A.txt,D0-CF-11-E0
{000000022089-07EDF521},2010-08-12 11:13:09,GGZ7460,PC-0033,6737B1.pdf,D0-CF-11-E0
{00000002619E-34791DD5},2010-08-12 11:18:58,MUB0827,PC-0076,68B63F.png,D0-CF-11-E0
{000000026661-1FC1F9D0},2010-08-12 11:19:48,NHY9248,PC-0079,A9E9E9.jpg,D0-CF-11-E0
{000000020D35-0D698E5D},2010-08-12 11:20:30,DNM3159,PC-0019,4CF21C.doc,D0-CF-11-E0
{00000002B878-3B24226D},2010-08-12 11:28:33,YIO5206,PC-0146,35E94B.txt,D0-CF-11-E0
{0000000242EE-09610323},2010-08-12 11:29:11,JMM0438,PC-0053,6CB9EC.png,D0-CF-11-E0
{00000002539E-058EE375},2010-08-12 11:38:17,LDO0211,PC-0062,6294DB.jpg,D0-CF-11-E0
{0000000284EC-111DF5E5},2010-08-12 11:38:29,RUT1946,PC-0104,57D367.txt,D0-CF-11-E0
{00000002384A-3E2318F6},2010-08-12 11:39:49,IFO6698,PC-0049,FFFA27.jpg,D0-CF-11-E0
{000000027C56-17718B84},2010-08-12 11:43:12,QHQ5150,PC-0098,0BB3DB.txt,D0-CF-11-E0
{000000029BE2-262BEC4B},2010-08-12 11:43:50,UUU6648,PC-0122,87753D.png,D0-CF-11-E0
{0000000290BC-16B320CD},2010-08-12 11:44:55,TVL8047,PC-0114,C684BF.doc,D0-CF-11-E0
{00000002627B-1FFFAE0E},2010-08-12 11:46:10,NBM1814,PC-0077,7FB5F7.zip,D0-CF-11-E0
{000000026479-29A2B44B},2010-08-12 11:48:01,NDV4503,PC-0078,1AC770.jpg,D0-CF-11-E0
{000000027E51-3FEEFE75},2010-08-12 11:50:14,QOY4162,PC-0099,E589F2.pdf,D0-CF-11-E0
{00000002C6C0-2D34B1A9},2010-08-12 11:51:48,ZPL3468,PC-0155,13D605.zip,D0-CF-11-E0
{0000000271B6-10D3395E},2010-08-12 11:53:20,OQO5535,PC-0090,E6BE77.txt,D0-CF-11-E0
{00000002939D-3A3167BF},2010-08-12 11:54:04,UBE4939,PC-0116,6EB5EF.jpg,D0-CF-11-E0
{00000002368E-1C801FB5},2010-08-12 11:58:17,ICR6722,PC-0047,1216A0.jpg,D0-CF-11-E0
{000000022F25-25113508},2010-08-12 12:00:07,IAC0900,PC-0045,A5FABF.jpg,D0-CF-11-E0
{000000028F19-086CB3A1},2010-08-12 12:00:15,TTS7860,PC-0113,5E013B.png,D0-CF-11-E0
{00000002181C-2F1507D5},2010-08-12 12:01:39,EEN0449,PC-0026,A8D9EA.png,D0-CF-11-E0
{0000000242F4-14484348},2010-08-12 12:05:01,JMM0438,PC-0053,A3F9F3.txt,D0-CF-11-E0
{000000024F52-238A78C6},2010-08-12 12:07:45,KJX0944,PC-0059,422B09.txt,D0-CF-11-E0
{00000002939F-130CE990},2010-08-12 12:10:20,UBE4939,PC-0116,55A518.zip,D0-CF-11-E0
{0000000215E7-266E267F},2010-08-12 12:11:21,DXC7486,PC-0024,0CCAB4.png,D0-CF-11-E0
{00000002B3A6-2748AB08},2010-08-12 12:12:41,XGF2493,PC-0139,A8D3B0.pdf,D0-CF-11-E0
{00000001FC56-30FCE87A},2010-08-12 12:14:06,CCL9026,PC-0010,D7A6B7.jpg,D0-CF-11-E0
{00000002627E-3488857D},2010-08-12 12:16:20,NBM1814,PC-0077,B66C6E.txt,D0-CF-11-E0
{0000000293A2-28342AE9},2010-08-12 12:18:43,UBE4939,PC-0116,E02C73.jpg,D0-CF-11-E0
{00000002C26F-33035C1E},2010-08-12 12:21:10,ZFG0374,PC-0151,6DEDF7.jpg,D0-CF-11-E0
{000000022188-3518C6A7},2010-08-12 12:21:59,GHR6302,PC-0034,8A672D.pdf,D0-CF-11-E0
{000000024907-07C8ED06},2010-08-12 12:23:55,JXM6997,PC-0056,257838.png,D0-CF-11-E0
{000000023690-1950684F},2010-08-12 12:29:08,ICR6722,PC-0047,766247.pdf,D0-CF-11-E0
{00000002490D-144E7847},2010-08-12 12:31:41,JXM6997,PC-0056,7F7272.doc,D0-CF-11-E0
{00000002208A-14E90F8B},2010-08-12 12:38:24,GGZ7460,PC-0033,349BFD.jpg,D0-CF-11-E0
{0000000242F2-04878419},2010-08-12 12:38:25,JMM0438,PC-0053,1B2432.pdf,D0-CF-11-E0
{000000027FC3-375A5664},2010-08-12 12:38:27,QSC3123,PC-0100,2599BA.pdf,D0-CF-11-E0
{00000001F7EF-0F29214F},2010-08-12 12:40:59,AYY2409,PC-0005,13894B.png,D0-CF-11-E0
{00000002A3F6-3848A3B8},2010-08-12 12:41:29,VKX2883,PC-0128,BB2D3B.png,D0-CF-11-E0
{000000029941-081FD616},2010-08-12 12:41:31,USS4618,PC-0121,9F07F5.zip,D0-CF-11-E0
{00000002BB8D-3FCFAE91},2010-08-12 12:42:40,YNX1016,PC-0148,5810D8.pdf,D0-CF-11-E0
{000000025638-0CA7348E},2010-08-12 12:43:03,LJE6857,PC-0064,0DDE01.pdf,D0-CF-11-E0
{000000023B86-27015EE7},2010-08-12 12:48:14,JDE8246,PC-0052,973B95.pdf,D0-CF-11-E0
{00000002B42E-2F87C7BA},2010-08-12 12:51:24,XGZ9360,PC-0140,961342.txt,D0-CF-11-E0
{000000024F54-222F8950},2010-08-12 12:52:13,KJX0944,PC-0059,595200.pdf,D0-CF-11-E0
{000000023691-3F34F427},2010-08-12 12:52:38,ICR6722,PC-0047,734599.pdf,D0-CF-11-E0
{00000001F7F0-15693EAA},2010-08-12 12:53:33,AYY2409,PC-0005,AF849C.jpg,D0-CF-11-E0
{00000002665F-064BC0CD},2010-08-12 12:54:26,NHY9248,PC-0079,06C9D6.jpg,D0-CF-11-E0
{00000002BB8C-1962D876},2010-08-12 12:55:06,YNX1016,PC-0148,CC272C.png,D0-CF-11-E0
{000000022995-01C42212},2010-08-12 12:58:01,HBA3736,PC-0039,89A85F.txt,D0-CF-11-E0
{000000022F26-0AB25FF1},2010-08-12 13:00:15,IAC0900,PC-0045,FFC00F.pdf,D0-CF-11-E0
{000000027E56-1AA7A7C2},2010-08-12 13:00:41,QOY4162,PC-0099,B268C1.txt,D0-CF-11-E0
{00000002C9D2-05E91706},2010-08-12 13:01:25,ZWV4627,PC-0159,EB9707.pdf,D0-CF-11-E0
{000000025EE9-2A5D87B6},2010-08-12 13:04:02,MNL1438,PC-0074,482B70.jpg,D0-CF-11-E0
{0000000242F7-1AF3F018},2010-08-12 13:05:04,JMM0438,PC-0053,DDDB18.pdf,D0-CF-11-E0
{000000027B05-3D98A59D},2010-08-12 13:05:57,QCT4158,PC-0097,CE15A7.txt,D0-CF-11-E0
{00000002A799-3B590A98},2010-08-12 13:07:00,VVU9026,PC-0130,466132.zip,D0-CF-11-E0
{00000002A135-16A94A19},2010-08-12 13:07:58,VDL1237,PC-0125,9D8F3D.pdf,D0-CF-11-E0
{000000022DEC-3B35C6A7},2010-08-12 13:08:40,HMR4907,PC-0043,BFD89A.doc,D0-CF-11-E0
{00000002647A-23B458AB},2010-08-12 13:09:09,NDV4503,PC-0078,1E9585.zip,D0-CF-11-E0
{000000027B01-1BA44845},2010-08-12 13:10:07,QCT4158,PC-0097,AE97D9.jpg,D0-CF-11-E0
{000000020D38-240D01C5},2010-08-12 13:11:23,DNM3159,PC-0019,1FC2F2.doc,D0-CF-11-E0
{000000021D8D-2DBCF90C},2010-08-12 13:11:29,EYT8043,PC-0030,AD0C7C.txt,D0-CF-11-E0
{000000028F18-2FEE058A},2010-08-12 13:11:54,TTS7860,PC-0113,EE4B32.png,D0-CF-11-E0
{00000002C26A-327E3A3C},2010-08-12 13:14:18,ZFG0374,PC-0151,A2F7F3.jpg,D0-CF-11-E0
{000000029BE5-32B7C13D},2010-08-12 13:14:32,UUU6648,PC-0122,6AD6DF.txt,D0-CF-11-E0
{00000002C54F-20C7B4DB},2010-08-12 13:16:13,ZHD4885,PC-0153,7925D5.png,D0-CF-11-E0
{000000027E55-09723DB7},2010-08-12 13:17:38,QOY4162,PC-0099,55B8AB.jpg,D0-CF-11-E0
{000000020D34-145D3384},2010-08-12 13:18:16,DNM3159,PC-0019,DABA53.doc,D0-CF-11-E0
{000000027B0A-3736D912},2010-08-12 13:21:24,QCT4158,PC-0097,E8E017.txt,D0-CF-11-E0
{00000002697D-0D6AF50C},2010-08-12 13:22:18,NJT3274,PC-0081,5A5DBD.zip,D0-CF-11-E0
{0000000213CC-07460C9A},2010-08-12 13:24:03,DPC6498,PC-0022,4ACB5A.pdf,D0-CF-11-E0
{00000002C7EB-3F557E1B},2010-08-12 13:25:04,ZUI9718,PC-0157,2BC36B.jpg,D0-CF-11-E0
{00000002539A-3ECE295B},2010-08-12 13:30:01,LDO0211,PC-0062,9C23C2.txt,D0-CF-11-E0
{00000002397C-1C39C098},2010-08-12 13:31:48,IVL8082,PC-0051,30C9D6.pdf,D0-CF-11-E0
{00000002688D-034A8061},2010-08-12 13:32:14,NJE9267,PC-0080,116056.txt,D0-CF-11-E0
{000000022DED-2B1352F9},2010-08-12 13:38:22,HMR4907,PC-0043,7FA542.zip,D0-CF-11-E0
{00000002899A-395CC44B},2010-08-12 13:39:41,SEX5010,PC-0107,6CE4A8.png,D0-CF-11-E0
{000000027E52-3D651D59},2010-08-12 13:40:15,QOY4162,PC-0099,837D2D.png,D0-CF-11-E0
{00000001F778-0C0F8CCD},2010-08-12 13:41:10,AUI6616,PC-0004,D1772A.png,D0-CF-11-E0
{000000021F72-2B1DC159},2010-08-12 13:42:09,GGB1397,PC-0032,BEDF02.png,D0-CF-11-E0
{000000025BF1-2E72F3B4},2010-08-12 13:44:33,MAP5551,PC-0070,6D57AB.jpg,D0-CF-11-E0
{00000002AB3B-1A3B5EFC},2010-08-12 13:46:06,VVY1052,PC-0131,23D639.pdf,D0-CF-11-E0
{000000021D8E-0E51A356},2010-08-12 13:48:53,EYT8043,PC-0030,11E50B.doc,D0-CF-11-E0
{0000000257FF-123146D6},2010-08-12 13:50:40,LMQ7847,PC-0066,F62841.png,D0-CF-11-E0
{00000002AD21-336CA855},2010-08-12 13:55:06,WBM5944,PC-0134,A85941.jpg,D0-CF-11-E0
{0000000277E6-26CCC64F},2010-08-12 13:56:39,PJY0876,PC-0094,AF5733.pdf,D0-CF-11-E0
{00000002AB40-22F23734},2010-08-12 13:59:04,VVY1052,PC-0131,CC3C5A.pdf,D0-CF-11-E0
{000000025639-0ECDE237},2010-08-12 14:00:29,LJE6857,PC-0064,40FB57.jpg,D0-CF-11-E0
{000000026D14-15E04592},2010-08-12 14:02:22,ODH5540,PC-0084,50B196.jpg,D0-CF-11-E0
{00000001F579-057AB348},2010-08-12 14:02:35,ADG1145,PC-0001,9C816E.png,D0-CF-11-E0
{00000002C04E-0463386A},2010-08-12 14:03:05,ZDH5063,PC-0150,6A3287.txt,D0-CF-11-E0
{000000021ECF-106AEE09},2010-08-12 14:05:19,FCN9756,PC-0031,1F76A7.pdf,D0-CF-11-E0
{00000002688B-1EF72398},2010-08-12 14:06:06,NJE9267,PC-0080,118C65.doc,D0-CF-11-E0
{00000002AB3E-069A6F1D},2010-08-12 14:07:46,VVY1052,PC-0131,204615.txt,D0-CF-11-E0
{00000001F9CC-21347800},2010-08-12 14:08:38,BFH3103,PC-0007,5E8B74.jpg,D0-CF-11-E0
{00000002979A-09F57DB8},2010-08-12 14:08:40,UQK8227,PC-0120,851E1F.txt,D0-CF-11-E0
{000000024909-3D189859},2010-08-12 14:08:50,JXM6997,PC-0056,E84692.txt,D0-CF-11-E0
{0000000242EA-32BBC3BD},2010-08-12 14:11:53,JMM0438,PC-0053,8F09AE.doc,D0-CF-11-E0
{000000022993-1C2E7A50},2010-08-12 14:12:56,HBA3736,PC-0039,709EB9.png,D0-CF-11-E0
{000000027B09-2A23F2F7},2010-08-12 14:14:58,QCT4158,PC-0097,1DD401.doc,D0-CF-11-E0
{000000023692-09B722C6},2010-08-12 14:15:25,ICR6722,PC-0047,9DD157.png,D0-CF-11-E0
{00000002C6BF-249A2DEF},2010-08-12 14:15:33,ZPL3468,PC-0155,E0F062.txt,D0-CF-11-E0
{00000002C04D-0B6EFAAE},2010-08-12 14:15:46,ZDH5063,PC-0150,42B070.pdf,D0-CF-11-E0
{000000022A45-1E6C114C},2010-08-12 14:18:40,HLN2478,PC-0041,2C953D.doc,D0-CF-11-E0
{00000002B6D0-3A2B10D0},2010-08-12 14:19:25,YDM6963,PC-0145,15F406.png,D0-CF-11-E0
{00000002B3A7-1FF76BA9},2010-08-12 14:22:26,XGF2493,PC-0139,012661.png,D0-CF-11-E0
{00000001FF7C-1A098393},2010-08-12 14:24:07,COX0638,PC-0012,6D6C08.zip,D0-CF-11-E0
{00000002A798-36E72CAC},2010-08-12 14:25:17,VVU9026,PC-0130,EBE69F.txt,D0-CF-11-E0
{0000000237D0-1BC3DFEC},2010-08-12 14:26:01,IDI9618,PC-0048,614426.txt,D0-CF-11-E0
{000000025637-194E12E3},2010-08-12 14:29:19,LJE6857,PC-0064,56DFA9.pdf,D0-CF-11-E0
{000000020D32-2F2AC2C4},2010-08-12 14:31:00,DNM3159,PC-0019,8DE81C.zip,D0-CF-11-E0
{00000002B240-05EA92BD},2010-08-12 14:32:23,XDT1792,PC-0138,2B65FD.png,D0-CF-11-E0
{00000001F9C9-1FA5CE15},2010-08-12 14:33:49,BFH3103,PC-0007,A69C89.zip,D0-CF-11-E0
{000000027B07-27BD5145},2010-08-12 14:41:09,QCT4158,PC-0097,A12D03.txt,D0-CF-11-E0
{00000002539B-1BF1A0A4},2010-08-12 14:41:27,LDO0211,PC-0062,20C5ED.png,D0-CF-11-E0
{000000020D37-132B1D1E},2010-08-12 14:42:28,DNM3159,PC-0019,E18B9D.doc,D0-CF-11-E0
{000000022BAF-233C9F2E},2010-08-12 14:42:53,HLZ9923,PC-0042,AFA970.png,D0-CF-11-E0
{000000028876-30529BEE},2010-08-12 14:45:09,SDT4191,PC-0106,AAAC5D.zip,D0-CF-11-E0
{0000000229D8-2247AA47},2010-08-12 14:45:58,HDA6776,PC-0040,697EEE.png,D0-CF-11-E0
{0000000230FC-3A31BB17},2010-08-12 14:46:01,ICP9160,PC-0046,6312C2.png,D0-CF-11-E0
{000000029BE4-1894D1B6},2010-08-12 14:46:17,UUU6648,PC-0122,732359.png,D0-CF-11-E0
{00000002C050-278766AD},2010-08-12 14:49:28,ZDH5063,PC-0150,BDD659.png,D0-CF-11-E0
{0000000202D0-3F97E3F3},2010-08-12 14:50:16,CUR4388,PC-0014,17EF09.png,D0-CF-11-E0
{0000000218CA-1D3BE204},2010-08-12 14:55:23,EHP1536,PC-0027,CFAB20.zip,D0-CF-11-E0
{000000025BF0-1BA83447},2010-08-12 14:56:28,MAP5551,PC-0070,C8F337.jpg,D0-CF-11-E0
{00000002AB3F-37E41A97},2010-08-12 15:01:17,VVY1052,PC-0131,7D336E.txt,D0-CF-11-E0
{00000002C9D3-30B9768B},2010-08-12 15:01:21,ZWV4627,PC-0159,6265E1.png,D0-CF-11-E0
{00000002809F-2DB3443E},2010-08-12 15:01:58,RCE5876,PC-0102,B0B943.jpg,D0-CF-11-E0
{00000002C26D-37AD291A},2010-08-12 15:03:10,ZFG0374,PC-0151,EF02DC.jpg,D0-CF-11-E0
{00000002AC04-06D1A3B4},2010-08-12 15:03:40,WAR1091,PC-0133,13BEA6.png,D0-CF-11-E0
{000000029E8E-0CC6A332},2010-08-12 15:04:36,VBW2813,PC-0124,B0D375.txt,D0-CF-11-E0
{000000028875-2D64CEBD},2010-08-12 15:05:39,SDT4191,PC-0106,329739.doc,D0-CF-11-E0
{00000002C54E-091C10CD},2010-08-12 15:05:43,ZHD4885,PC-0153,CFBBB4.txt,D0-CF-11-E0
{0000000237D1-04198425},2010-08-12 15:08:58,IDI9618,PC-0048,5BC0A2.doc,D0-CF-11-E0
{000000024F56-1F490D83},2010-08-12 15:09:37,KJX0944,PC-0059,0A0D7D.zip,D0-CF-11-E0
{00000002A3F7-267B635F},2010-08-12 15:09:50,VKX2883,PC-0128,C5B241.jpg,D0-CF-11-E0
{0000000274ED-0469E6E9},2010-08-12 15:10:37,PAJ4367,PC-0092,4B8D0E.zip,D0-CF-11-E0
{00000002A796-1FF23AA0},2010-08-12 15:10:48,VVU9026,PC-0130,DF0CB9.doc,D0-CF-11-E0
{00000002599F-0A39AEBE},2010-08-12 15:10:54,LWC6973,PC-0068,8DA697.pdf,D0-CF-11-E0
{0000000244ED-21C1025C},2010-08-12 15:11:39,JVA8961,PC-0055,7A2A12.doc,D0-CF-11-E0
{000000027AFF-18101FD4},2010-08-12 15:13:48,QCT4158,PC-0097,0DAEA4.jpg,D0-CF-11-E0
{000000028066-3182A9ED},2010-08-12 15:16:37,QUT1345,PC-0101,BCA870.txt,D0-CF-11-E0
{00000002B244-02E300B4},2010-08-12 15:16:46,XDT1792,PC-0138,42BAFE.pdf,D0-CF-11-E0
{00000001FF7D-3D0DEA0F},2010-08-12 15:19:37,COX0638,PC-0012,9E724A.txt,D0-CF-11-E0
{00000002AB41-247BCA58},2010-08-12 15:20:28,VVY1052,PC-0131,2B2073.doc,D0-CF-11-E0
{00000002619F-22374D1B},2010-08-12 15:22:03,MUB0827,PC-0076,0F5190.doc,D0-CF-11-E0
{0000000242F3-04931D4E},2010-08-12 15:22:04,JMM0438,PC-0053,376349.png,D0-CF-11-E0
{000000027308-09D4DDFA},2010-08-12 15:22:33,OYC3975,PC-0091,FD411E.pdf,D0-CF-11-E0
{000000026F62-2C0A5A5E},2010-08-12 15:22:53,OLL2272,PC-0087,ACA234.png,D0-CF-11-E0
{0000000293A0-30ACCF73},2010-08-12 15:23:44,UBE4939,PC-0116,7A9186.png,D0-CF-11-E0
{00000002250B-153A08BE},2010-08-12 15:27:00,GUG7168,PC-0037,8D224A.txt,D0-CF-11-E0
{000000020D36-1BCC1F21},2010-08-12 15:27:06,DNM3159,PC-0019,24F43F.doc,D0-CF-11-E0
{00000002572D-1C71A5F9},2010-08-12 15:28:00,LME4168,PC-0065,BEE1ED.pdf,D0-CF-11-E0
{0000000242EC-0FE5014A},2010-08-12 15:30:25,JMM0438,PC-0053,53312D.zip,D0-CF-11-E0
{000000029799-286AC608},2010-08-12 15:33:15,UQK8227,PC-0120,FDD388.jpg,D0-CF-11-E0
{00000002397E-1EBA4850},2010-08-12 15:33:31,IVL8082,PC-0051,C49C0B.zip,D0-CF-11-E0
{000000024F4D-37A9EB82},2010-08-12 15:33:53,KJX0944,PC-0059,A3E9B2.pdf,D0-CF-11-E0
{00000002150E-030D3A01},2010-08-12 15:35:26,DQV1058,PC-0023,BE4F51.jpg,D0-CF-11-E0
{0000000290BA-2B8DD9EA},2010-08-12 15:35:28,TVL8047,PC-0114,679B60.doc,D0-CF-11-E0
{000000024908-0F3E55BC},2010-08-12 15:38:26,JXM6997,PC-0056,420E10.doc,D0-CF-11-E0
{00000001F7EE-30DD443E},2010-08-12 15:43:19,AYY2409,PC-0005,BB1CAE.png,D0-CF-11-E0
{00000002AB3A-17D505B4},2010-08-12 15:44:11,VVY1052,PC-0131,111FD2.doc,D0-CF-11-E0
{000000020D39-2F9FF7BA},2010-08-12 15:48:40,DNM3159,PC-0019,EC60B2.png,D0-CF-11-E0
{000000028C37-205D1858},2010-08-12 15:49:18,SSY7686,PC-0109,359A95.txt,D0-CF-11-E0
{00000002368F-1D25F3C4},2010-08-12 15:49:45,ICR6722,PC-0047,61A9D0.png,D0-CF-11-E0
{000000026A8C-00B5DD14},2010-08-12 16:06:35,NRI9556,PC-0082,EFA7E7.pdf,D0-CF-11-E0
{00000002AB3C-038F4682},2010-08-12 16:10:15,VVY1052,PC-0131,A88A51.zip,D0-CF-11-E0
{00000002B96D-0E1CB5D6},2010-08-12 16:11:04,YLE8326,PC-0147,7C3F6B.doc,D0-CF-11-E0
{0000000242EB-07A5E234},2010-08-12 16:15:07,JMM0438,PC-0053,B1AE85.jpg,D0-CF-11-E0
{0000000242F5-3270E7DB},2010-08-12 16:16:02,JMM0438,PC-0053,2B5845.zip,D0-CF-11-E0
{000000024BB7-0A4D9E58},2010-08-12 16:18:13,KIX3704,PC-0058,563EBA.pdf,D0-CF-11-E0
{00000002241B-00D1165D},2010-08-12 16:18:18,GRQ1397,PC-0036,B59E84.pdf,D0-CF-11-E0
{00000002AD9B-3EFF2B53},2010-08-12 16:21:07,WVH6316,PC-0137,D07B84.zip,D0-CF-11-E0
{0000000271B4-3F07AA21},2010-08-12 16:24:13,OQO5535,PC-0090,51DC9C.jpg,D0-CF-11-E0
{00000002C77F-1829742A},2010-08-12 16:26:16,ZRK4063,PC-0156,2176A7.zip,D0-CF-11-E0
{000000025BEF-25320BC7},2010-08-12 16:28:49,MAP5551,PC-0070,4671E6.txt,D0-CF-11-E0
{00000002809E-03FE4847},2010-08-12 16:30:28,RCE5876,PC-0102,BEA887.zip,D0-CF-11-E0
{0000000242F6-335907C0},2010-08-12 16:33:25,JMM0438,PC-0053,CFC2BF.pdf,D0-CF-11-E0
{0000000213CB-1D7C2C27},2010-08-12 16:35:21,DPC6498,PC-0022,357E9E.png,D0-CF-11-E0
{0000000202CF-09FD30B3},2010-08-12 16:36:23,CUR4388,PC-0014,C7F02E.png,D0-CF-11-E0
{00000002490A-12F17665},2010-08-12 16:40:07,JXM6997,PC-0056,0FED11.jpg,D0-CF-11-E0
{000000020D33-3DC61A34},2010-08-12 16:40:56,DNM3159,PC-0019,FD8518.txt,D0-CF-11-E0
{00000002208B-327C0C1F},2010-08-12 16:41:26,GGZ7460,PC-0033,247727.pdf,D0-CF-11-E0
{00000002C26B-3A92D179},2010-08-12 16:43:22,ZFG0374,PC-0151,BFFAA9.jpg,D0-CF-11-E0
{00000002539C-0B240705},2010-08-12 16:43:56,LDO0211,PC-0062,74F253.jpg,D0-CF-11-E0
{000000025636-12A1A6D7},2010-08-12 16:51:50,LJE6857,PC-0064,BB09AE.pdf,D0-CF-11-E0
{0000000258C1-3DCE0F6C},2010-08-12 16:53:55,LRR4710,PC-0067,0D9E53.png,D0-CF-11-E0
{000000026DF8-0E6AE5D2},2010-08-12 16:56:03,OEM8566,PC-0085,F90852.png,D0-CF-11-E0
{00000002073B-0BA0A1E3},2010-08-12 16:56:06,DLS2023,PC-0018,F1ABD2.doc,D0-CF-11-E0
{00000002619C-1426B633},2010-08-12 16:58:03,MUB0827,PC-0076,0D3141.jpg,D0-CF-11-E0
{000000024F4F-3655D925},2010-08-12 16:58:24,KJX0944,PC-0059,4B7CF1.doc,D0-CF-11-E0
{0000000271B5-0722EA4F},2010-08-12 17:00:23,OQO5535,PC-0090,601B71.doc,D0-CF-11-E0
{000000021D90-38AAF0F3},2010-08-12 17:00:31,EYT8043,PC-0030,E737FA.pdf,D0-CF-11-E0
{0000000261A0-2131537F},2010-08-12 17:00:56,MUB0827,PC-0076,D56AE2.txt,D0-CF-11-E0
{0000000205C4-1964F00C},2010-08-12 17:04:41,DJY4258,PC-0017,C83DBE.jpg,D0-CF-11-E0
{00000002A79A-2ECB9C51},2010-08-12 17:05:22,VVU9026,PC-0130,43610A.pdf,D0-CF-11-E0
{00000002939E-125FB556},2010-08-12 17:06:27,UBE4939,PC-0116,B9D49D.doc,D0-CF-11-E0
{00000002C77E-2A620BC8},2010-08-12 17:09:46,ZRK4063,PC-0156,E3417C.png,D0-CF-11-E0
{00000002A79B-2619CA1F},2010-08-12 17:10:25,VVU9026,PC-0130,84B3A7.txt,D0-CF-11-E0
{000000022A47-3C5A4B15},2010-08-12 17:11:51,HLN2478,PC-0041,3638EF.txt,D0-CF-11-E0
{0000000216E0-1C0478A3},2010-08-12 17:13:42,DYK4823,PC-0025,FD9C14.txt,D0-CF-11-E0
{000000028C38-39461181},2010-08-12 17:14:08,SSY7686,PC-0109,32A350.pdf,D0-CF-11-E0
{000000028E5D-088C8C82},2010-08-12 17:15:43,TPY8677,PC-0111,F28CC6.txt,D0-CF-11-E0
{000000027307-2CFDE41E},2010-08-12 17:16:45,OYC3975,PC-0091,0548C1.zip,D0-CF-11-E0
{00000002C9D4-24C210B7},2010-08-12 17:18:59,ZWV4627,PC-0159,62BA32.png,D0-CF-11-E0
{00000002B5EF-11068706},2010-08-12 17:20:25,YAE2296,PC-0144,50D328.png,D0-CF-11-E0
{00000002C26E-14F1BE09},2010-08-12 17:25:50,ZFG0374,PC-0151,4A087E.png,D0-CF-11-E0
{00000002563A-34436D2C},2010-08-12 17:26:11,LJE6857,PC-0064,4313F2.doc,D0-CF-11-E0
{000000022991-2B113C40},2010-08-12 17:28:00,HBA3736,PC-0039,256373.jpg,D0-CF-11-E0
{000000027E54-16817613},2010-08-12 17:29:00,QOY4162,PC-0099,E218D5.jpg,D0-CF-11-E0
{00000002627C-0F5BCCE4},2010-08-12 17:29:20,NBM1814,PC-0077,70CC41.png,D0-CF-11-E0
