id,user,day,logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,prediction,prediction_probability,ml_risk_score,behavioral_risk_score,final_risk_score,severity
22229,USR0741,2010-02-01,2,2,0,1,0,0,0,7,1,4,0,19,2,160976.0,1,0,147,8,0,0,0.1,10.0,0.0,6.0,Low
22230,USR0741,2010-02-02,1,2,0,1,0,0,0,4,1,5,0,13,2,53087.0,1,1,63,13,0,0,0.2,20.0,8.0,15.2,Low
22231,USR0742,2010-01-04,1,2,0,1,1,1,1,4,1,3,0,10,0,219061.0,1,2,115,38,0,0,0.4,40.0,31.0,36.4,Low
22232,USR0742,2010-01-05,1,2,0,1,0,0,0,1,1,5,0,19,1,19238.0,1,2,76,15,0,0,0.25,25.0,16.0,21.4,Low
22233,USR0742,2010-01-06,1,1,0,1,0,0,0,5,1,2,0,8,2,212345.0,1,2,76,15,5,1,1.0,100.0,66.0,86.4,Critical
22234,USR0742,2010-01-07,2,1,0,1,0,0,0,4,1,2,1,7,2,46982.0,1,2,29,35,0,0,0.42,42.0,26.0,35.6,Low
22235,USR0742,2010-01-08,1,1,0,1,1,1,1,12,1,5,2,23,1,115047.0,1,3,62,40,0,1,0.79,79.0,59.0,71.0,High
22236,USR0742,2010-01-09,2,1,0,1,0,0,0,10,1,3,0,7,1,178747.0,1,2,105,5,0,0,0.25,25.0,16.0,21.4,Low
22237,USR0742,2010-01-10,2,2,1,1,1,1,1,1,1,1,0,9,2,73323.0,1,0,141,10,0,0,0.45,45.0,27.0,37.8,Low
22238,USR0742,2010-01-11,1,1,0,1,0,0,0,4,1,6,1,15,2,194881.0,1,2,58,36,10,1,1.0,100.0,100.0,100.0,Critical
22239,USR0742,2010-01-12,1,2,0,1,1,1,1,10,1,3,1,14,0,232961.0,1,1,146,22,0,0,0.42,42.0,33.0,38.4,Low
22240,USR0742,2010-01-13,2,2,1,1,0,0,0,4,1,6,1,12,1,150384.0,1,1,107,16,10,1,1.0,100.0,100.0,100.0,Critical
22241,USR0742,2010-01-14,1,2,0,1,0,0,0,7,1,4,2,17,0,120592.0,1,2,98,28,5,1,1.0,100.0,86.0,94.4,Critical
22242,USR0742,2010-01-15,1,2,0,1,0,0,0,6,1,4,0,23,0,232845.0,1,3,109,39,0,0,0.3,30.0,24.0,27.6,Low
22243,USR0742,2010-01-16,1,2,1,1,0,0,0,5,1,4,1,14,1,89179.0,1,1,118,17,0,0,0.42,42.0,30.0,37.2,Low
22244,USR0742,2010-01-17,2,2,0,1,0,0,0,2,1,5,0,8,2,159108.0,1,1,60,37,0,0,0.2,20.0,8.0,15.2,Low
22245,USR0742,2010-01-18,1,1,0,1,0,0,0,6,1,3,0,19,1,134515.0,1,1,124,8,0,0,0.15,15.0,8.0,12.2,Low
22246,USR0742,2010-01-19,1,1,0,1,0,0,0,6,1,2,1,15,0,115990.0,1,0,94,10,0,0,0.12,12.0,10.0,11.2,Low
22247,USR0742,2010-01-20,2,2,1,1,0,0,0,11,1,6,1,14,2,168319.0,1,3,55,31,0,1,0.67,67.0,46.0,58.6,Medium
22248,USR0742,2010-01-21,1,2,1,1,0,0,0,12,1,5,2,13,2,60993.0,1,2,44,36,10,1,1.0,100.0,100.0,100.0,Critical
22249,USR0742,2010-01-22,1,1,0,1,1,1,1,6,1,3,2,11,1,24431.0,1,2,143,18,0,1,0.69,69.0,51.0,61.8,High
22250,USR0742,2010-01-23,2,1,1,1,1,1,1,3,1,6,2,14,1,248479.0,1,3,140,5,10,1,1.0,100.0,100.0,100.0,Critical
22251,USR0742,2010-01-24,2,1,1,1,0,0,0,3,1,5,1,8,0,156776.0,1,3,85,29,0,1,0.57,57.0,46.0,52.6,Medium
22252,USR0742,2010-01-25,2,2,0,1,1,1,1,9,1,7,2,20,1,37436.0,1,2,36,28,5,1,1.0,100.0,100.0,100.0,Critical
22253,USR0742,2010-01-26,1,1,1,1,0,0,0,7,1,3,0,18,1,69449.0,1,3,103,11,10,1,1.0,100.0,100.0,100.0,Critical
22254,USR0742,2010-01-27,2,1,0,1,0,0,0,7,1,2,1,15,1,217553.0,1,2,26,18,5,1,1.0,100.0,76.0,90.4,Critical
22255,USR0742,2010-01-28,2,2,1,1,0,0,0,10,1,6,1,18,2,77284.0,1,3,30,25,0,1,0.67,67.0,46.0,58.6,Medium
22256,USR0742,2010-01-29,1,1,0,1,0,0,0,9,1,5,2,18,2,204865.0,1,2,55,8,0,1,0.54,54.0,36.0,46.8,Medium
22257,USR0742,2010-01-30,2,2,1,1,0,0,0,8,1,4,1,11,0,177610.0,1,1,119,5,5,1,1.0,100.0,80.0,92.0,Critical
22258,USR0742,2010-01-31,1,2,0,1,0,0,0,4,1,1,0,6,2,163324.0,1,1,102,17,5,1,0.95,95.0,58.0,80.2,High
22259,USR0742,2010-02-01,1,2,0,1,1,1,1,2,1,5,1,18,0,14589.0,1,1,86,27,10,1,1.0,100.0,100.0,100.0,Critical
22260,USR0742,2010-02-02,1,1,1,1,0,0,0,5,1,6,2,6,0,209938.0,1,1,81,33,10,1,1.0,100.0,100.0,100.0,Critical
22261,USR0743,2010-01-04,1,1,0,1,0,0,0,4,1,4,2,16,1,147270.0,1,0,136,18,0,0,0.29,29.0,20.0,25.4,Low
22262,USR0743,2010-01-05,1,2,1,1,0,0,0,7,1,3,0,19,0,54222.0,1,0,140,20,10,1,1.0,100.0,100.0,100.0,Critical
22263,USR0743,2010-01-06,2,2,0,1,0,0,0,7,1,5,0,9,1,83740.0,1,0,84,10,0,0,0.05,5.0,0.0,3.0,Low
22264,USR0743,2010-01-07,1,2,0,1,0,0,0,9,1,2,1,19,1,73285.0,1,1,59,5,0,0,0.27,27.0,18.0,23.4,Low
22265,USR0743,2010-01-08,1,1,1,1,0,0,0,5,1,2,1,14,0,105592.0,1,2,65,28,10,1,1.0,100.0,100.0,100.0,Critical
22266,USR0743,2010-01-09,2,1,0,1,1,1,1,4,1,7,2,20,1,12070.0,1,2,40,30,10,1,1.0,100.0,100.0,100.0,Critical
22267,USR0743,2010-01-10,2,1,0,1,1,1,1,8,1,2,0,7,1,18884.0,1,2,80,14,0,0,0.45,45.0,31.0,39.4,Low
22268,USR0743,2010-01-11,1,2,0,1,0,0,0,6,1,4,1,13,0,127916.0,1,0,74,28,10,1,1.0,100.0,100.0,100.0,Critical
22269,USR0743,2010-01-12,1,1,0,1,1,1,1,7,1,4,1,21,2,90488.0,1,3,48,26,0,1,0.72,72.0,49.0,62.8,High
22270,USR0743,2010-01-13,2,2,0,1,0,0,0,8,1,2,1,18,2,231530.0,1,1,139,18,10,1,1.0,100.0,100.0,100.0,Critical
22271,USR0743,2010-01-14,1,2,0,1,0,0,0,7,1,5,2,16,2,212913.0,1,1,121,6,0,0,0.44,44.0,28.0,37.6,Low
22272,USR0743,2010-01-15,2,2,0,1,0,0,0,6,1,4,0,14,2,190919.0,1,2,27,26,0,0,0.3,30.0,16.0,24.4,Low
22273,USR0743,2010-01-16,2,2,1,1,0,0,0,4,1,6,1,15,2,136425.0,1,3,147,7,0,1,0.67,67.0,46.0,58.6,Medium
22274,USR0743,2010-01-17,1,1,1,1,1,1,1,2,1,4,1,17,2,17466.0,1,1,66,37,0,1,0.67,67.0,45.0,58.2,Medium
22275,USR0743,2010-01-18,1,1,0,1,0,0,0,1,1,4,0,18,1,66924.0,1,0,65,33,10,1,1.0,100.0,100.0,100.0,Critical
22276,USR0743,2010-01-19,2,1,0,1,1,1,1,9,1,6,1,12,1,220085.0,1,0,96,14,10,1,1.0,100.0,100.0,100.0,Critical
22277,USR0743,2010-01-20,2,2,0,1,0,0,0,12,1,4,2,6,1,61612.0,1,1,84,30,5,1,1.0,100.0,78.0,91.2,Critical
22278,USR0743,2010-01-21,2,2,0,1,0,0,0,7,1,7,2,14,1,117007.0,1,3,126,9,5,1,1.0,100.0,94.0,97.6,Critical
22279,USR0743,2010-01-22,2,1,0,1,1,1,1,3,1,6,1,9,0,207947.0,1,0,149,16,0,0,0.32,32.0,25.0,29.2,Low
22280,USR0743,2010-01-23,1,1,0,1,0,0,0,12,1,3,2,16,0,211586.0,1,0,73,36,0,0,0.24,24.0,20.0,22.4,Low
22281,USR0743,2010-01-24,2,2,0,1,0,0,0,7,1,4,1,13,2,28943.0,1,3,73,40,10,1,1.0,100.0,100.0,100.0,Critical
22282,USR0743,2010-01-25,1,2,1,1,1,1,1,8,1,6,2,7,2,196405.0,1,2,140,7,0,1,0.89,89.0,63.0,78.6,High
22283,USR0743,2010-01-26,1,1,0,1,0,0,0,7,1,5,2,20,1,168703.0,1,0,149,23,5,1,1.0,100.0,70.0,88.0,Critical
22284,USR0743,2010-01-27,1,2,0,1,0,0,0,7,1,3,0,18,0,98982.0,1,0,36,10,10,1,1.0,100.0,100.0,100.0,Critical
22285,USR0743,2010-01-28,2,1,0,1,1,1,1,9,1,3,2,6,1,59707.0,1,1,118,24,5,1,1.0,100.0,93.0,97.2,Critical
22286,USR0743,2010-01-29,1,1,0,1,0,0,0,6,1,3,2,7,1,159964.0,1,2,94,20,0,0,0.49,49.0,36.0,43.8,Medium
22287,USR0743,2010-01-30,1,2,0,1,0,0,0,8,1,4,1,16,1,16566.0,1,1,96,35,0,0,0.27,27.0,18.0,23.4,Low
22288,USR0743,2010-01-31,1,1,0,1,0,0,0,5,1,4,2,7,0,157175.0,1,0,107,35,0,0,0.24,24.0,20.0,22.4,Low
22289,USR0743,2010-02-01,1,2,0,1,1,1,1,2,1,4,1,11,0,72860.0,1,3,155,31,10,1,1.0,100.0,100.0,100.0,Critical
22290,USR0743,2010-02-02,1,2,0,1,0,0,0,8,1,3,0,14,0,185143.0,1,1,62,13,0,0,0.1,10.0,8.0,9.2,Low
22291,USR0744,2010-01-04,1,2,0,1,0,0,0,5,1,2,1,5,1,147883.0,1,0,103,10,0,0,0.17,17.0,10.0,14.2,Low
22292,USR0744,2010-01-05,1,2,0,1,0,0,0,6,1,5,0,14,0,192210.0,1,1,49,33,10,1,1.0,100.0,100.0,100.0,Critical
22293,USR0744,2010-01-06,2,1,1,1,0,0,0,5,1,2,0,8,2,68783.0,1,3,142,15,0,1,0.55,55.0,36.0,47.4,Medium
22294,USR0744,2010-01-07,1,2,0,1,1,1,1,11,1,4,2,9,1,71838.0,1,3,135,17,5,1,1.0,100.0,100.0,100.0,Critical
22295,USR0744,2010-01-08,2,2,0,1,0,0,0,8,1,3,2,23,1,166938.0,1,3,113,21,0,1,0.59,59.0,44.0,53.0,Medium
22296,USR0744,2010-01-09,2,1,0,1,1,1,1,2,1,6,1,22,1,199212.0,1,2,26,37,5,1,1.0,100.0,91.0,96.4,Critical
22297,USR0744,2010-01-10,1,1,1,1,0,0,0,11,1,4,1,6,0,249773.0,1,1,48,20,0,0,0.37,37.0,30.0,34.2,Low
22298,USR0744,2010-01-11,2,1,0,1,1,1,1,1,1,4,0,12,0,178684.0,1,3,97,29,0,1,0.5,50.0,39.0,45.6,Medium
22299,USR0744,2010-01-12,2,1,0,1,0,0,0,11,1,7,2,13,0,65872.0,1,1,80,7,10,1,1.0,100.0,100.0,100.0,Critical
22300,USR0744,2010-01-13,2,2,0,1,0,0,0,2,1,6,1,12,0,163027.0,1,1,55,10,0,0,0.22,22.0,18.0,20.4,Low
22301,USR0744,2010-01-14,1,1,0,1,1,1,1,9,1,5,2,17,0,170296.0,1,2,60,25,0,1,0.64,64.0,51.0,58.8,Medium
22302,USR0744,2010-01-15,1,2,0,1,0,0,0,3,1,7,2,9,1,28594.0,1,0,105,39,0,0,0.29,29.0,20.0,25.4,Low
22303,USR0744,2010-01-16,2,1,0,1,0,0,0,11,1,4,1,16,1,163995.0,1,1,101,18,0,0,0.27,27.0,18.0,23.4,Low
22304,USR0744,2010-01-17,1,1,0,1,0,0,0,6,1,4,2,8,2,156593.0,1,3,43,29,5,1,1.0,100.0,94.0,97.6,Critical
22305,USR0744,2010-01-18,2,1,0,1,1,1,1,5,1,4,2,13,1,19432.0,1,0,36,26,5,1,1.0,100.0,85.0,94.0,Critical
22306,USR0744,2010-01-19,1,1,0,1,1,1,1,12,1,5,2,7,2,233548.0,1,1,88,34,5,1,1.0,100.0,93.0,97.2,Critical
22307,USR0744,2010-01-20,2,2,0,1,1,1,1,8,1,6,2,15,1,170359.0,1,0,69,25,0,0,0.49,49.0,35.0,43.4,Medium
22308,USR0744,2010-01-21,1,2,1,1,0,0,0,5,1,3,2,18,1,81230.0,1,3,99,33,0,1,0.74,74.0,56.0,66.8,High
22309,USR0744,2010-01-22,1,1,0,1,1,1,1,7,1,2,1,10,1,111687.0,1,3,105,12,0,1,0.67,67.0,49.0,59.8,Medium
22310,USR0744,2010-01-23,2,1,0,1,0,0,0,3,1,7,2,15,2,115490.0,1,2,60,21,0,1,0.54,54.0,36.0,46.8,Medium
22311,USR0744,2010-01-24,1,1,1,1,0,0,0,9,1,3,0,10,0,247242.0,1,1,79,19,5,1,1.0,100.0,70.0,88.0,Critical
22312,USR0744,2010-01-25,2,2,0,1,0,0,0,6,1,5,1,7,1,177428.0,1,0,89,37,0,0,0.17,17.0,10.0,14.2,Low
22313,USR0744,2010-01-26,1,1,0,1,0,0,0,7,1,1,0,11,0,171602.0,1,2,120,7,0,0,0.2,20.0,16.0,18.4,Low
22314,USR0744,2010-01-27,1,1,0,1,1,1,1,6,1,1,0,12,1,116636.0,1,0,55,29,5,1,1.0,100.0,65.0,86.0,Critical
22315,USR0744,2010-01-28,1,2,0,1,1,1,1,4,1,1,0,7,0,121949.0,1,1,43,34,0,0,0.3,30.0,23.0,27.2,Low
22316,USR0744,2010-01-29,1,2,1,1,0,0,0,5,1,6,2,18,1,67532.0,1,0,130,11,0,0,0.44,44.0,32.0,39.2,Low
22317,USR0744,2010-01-30,2,1,0,1,0,0,0,5,1,6,1,17,0,65862.0,1,2,24,28,0,0,0.32,32.0,26.0,29.6,Low
22318,USR0744,2010-01-31,1,1,1,1,0,0,0,2,1,4,1,16,1,229356.0,1,0,155,18,5,1,1.0,100.0,72.0,88.8,Critical
22319,USR0744,2010-02-01,2,2,0,1,0,0,0,7,1,3,0,23,1,36100.0,1,3,131,8,0,0,0.35,35.0,24.0,30.6,Low
22320,USR0744,2010-02-02,1,2,0,1,0,0,0,3,1,1,0,12,2,121798.0,1,3,107,9,10,1,1.0,100.0,100.0,100.0,Critical
22321,USR0745,2010-01-04,1,1,0,1,0,0,0,2,1,4,0,10,1,129931.0,1,1,129,27,5,1,0.9,90.0,58.0,77.2,High
22322,USR0745,2010-01-05,1,1,1,1,0,0,0,3,1,1,0,15,0,125065.0,1,0,99,17,5,1,0.9,90.0,62.0,78.8,High
22323,USR0745,2010-01-06,1,1,0,1,0,0,0,7,1,5,2,19,2,81091.0,1,0,87,11,5,1,1.0,100.0,70.0,88.0,Critical
22324,USR0745,2010-01-07,2,2,0,1,0,0,0,4,1,5,1,8,2,184366.0,1,0,107,36,0,0,0.22,22.0,10.0,17.2,Low
22325,USR0745,2010-01-08,1,2,0,1,0,0,0,6,1,7,2,20,0,25820.0,1,0,53,34,10,1,1.0,100.0,100.0,100.0,Critical
22326,USR0745,2010-01-09,2,2,0,1,0,0,0,3,1,5,2,22,1,138164.0,1,2,117,25,0,0,0.49,49.0,36.0,43.8,Medium
22327,USR0745,2010-01-10,2,1,0,1,0,0,0,8,1,5,1,22,1,17006.0,1,3,51,26,5,1,1.0,100.0,84.0,93.6,Critical
22328,USR0745,2010-01-11,1,1,0,1,0,0,0,12,1,7,2,14,0,167826.0,1,1,109,9,0,0,0.34,34.0,28.0,31.6,Low
22329,USR0745,2010-01-12,1,1,0,1,0,0,0,3,1,5,1,8,2,159131.0,1,3,30,21,0,1,0.52,52.0,34.0,44.8,Medium
22330,USR0745,2010-01-13,1,2,0,1,0,0,0,9,1,2,1,19,2,186272.0,1,1,69,23,0,0,0.32,32.0,18.0,26.4,Low
22331,USR0745,2010-01-14,2,2,1,1,0,0,0,3,1,2,0,12,2,22635.0,1,0,126,40,0,0,0.25,25.0,12.0,19.8,Low
22332,USR0745,2010-01-15,1,2,0,1,0,0,0,6,1,2,1,20,0,167589.0,1,1,92,14,0,0,0.22,22.0,18.0,20.4,Low
22333,USR0745,2010-01-16,2,1,0,1,1,1,1,10,1,2,1,13,1,103972.0,1,0,40,36,5,1,1.0,100.0,75.0,90.0,Critical
22334,USR0745,2010-01-17,2,1,0,1,0,0,0,2,1,5,0,9,0,71315.0,1,1,98,23,10,1,1.0,100.0,100.0,100.0,Critical
22335,USR0745,2010-01-18,1,2,0,1,1,1,1,4,1,2,1,14,0,183547.0,1,2,103,35,5,1,1.0,100.0,91.0,96.4,Critical
22336,USR0745,2010-01-19,2,1,0,1,0,0,0,9,1,4,0,15,2,15986.0,1,1,98,16,10,1,1.0,100.0,100.0,100.0,Critical
22337,USR0745,2010-01-20,2,2,0,1,1,1,1,4,1,3,1,16,2,133841.0,1,1,39,7,5,1,1.0,100.0,83.0,93.2,Critical
22338,USR0745,2010-01-21,1,2,0,1,0,0,0,5,1,5,1,13,1,119639.0,1,2,83,15,0,0,0.37,37.0,26.0,32.6,Low
22339,USR0745,2010-01-22,1,2,0,1,0,0,0,9,1,6,2,11,1,141073.0,1,0,69,9,5,1,1.0,100.0,70.0,88.0,Critical
22340,USR0745,2010-01-23,2,2,0,1,0,0,0,11,1,3,1,12,2,131622.0,1,1,122,28,10,1,1.0,100.0,100.0,100.0,Critical
22341,USR0745,2010-01-24,1,1,1,1,1,1,1,5,1,1,0,22,2,235115.0,1,3,94,23,0,1,0.75,75.0,51.0,65.4,High
22342,USR0745,2010-01-25,1,1,0,1,1,1,1,3,1,5,1,16,1,181552.0,1,3,118,17,5,1,1.0,100.0,99.0,99.6,Critical
22343,USR0745,2010-01-26,1,2,0,1,0,0,0,2,1,3,1,18,0,13211.0,1,1,81,20,10,1,1.0,100.0,100.0,100.0,Critical
22344,USR0745,2010-01-27,1,1,0,1,0,0,0,1,1,2,0,14,0,178777.0,1,3,126,22,10,1,1.0,100.0,100.0,100.0,Critical
22345,USR0745,2010-01-28,1,2,0,1,0,0,0,7,1,4,1,7,2,89896.0,1,0,75,38,10,1,1.0,100.0,100.0,100.0,Critical
22346,USR0745,2010-01-29,1,2,0,1,1,1,1,11,1,5,2,8,0,144333.0,1,3,59,35,0,1,0.74,74.0,59.0,68.0,High
22347,USR0745,2010-01-30,2,1,0,1,0,0,0,10,1,5,0,21,1,229473.0,1,3,155,32,10,1,1.0,100.0,100.0,100.0,Critical
22348,USR0745,2010-01-31,1,1,0,1,1,1,1,5,1,2,0,11,0,244147.0,1,0,79,34,0,0,0.2,20.0,15.0,18.0,Low
22349,USR0745,2010-02-01,2,2,0,1,0,0,0,11,1,4,1,6,0,180934.0,1,1,47,12,0,0,0.22,22.0,18.0,20.4,Low
22350,USR0745,2010-02-02,1,2,1,1,0,0,0,7,1,3,0,21,1,129055.0,1,2,47,30,0,0,0.4,40.0,28.0,35.2,Low
22351,USR0746,2010-01-04,2,2,0,1,0,0,0,9,1,2,1,8,1,70286.0,1,0,35,22,0,0,0.17,17.0,10.0,14.2,Low
22352,USR0746,2010-01-05,2,1,0,1,1,1,1,10,1,4,1,13,2,248655.0,1,3,81,26,0,1,0.72,72.0,49.0,62.8,High
22353,USR0746,2010-01-06,2,1,0,1,0,0,0,2,1,2,1,15,1,206453.0,1,2,100,13,10,1,1.0,100.0,100.0,100.0,Critical
22354,USR0746,2010-01-07,2,2,0,1,0,0,0,7,1,2,1,10,2,76064.0,1,3,120,21,0,1,0.52,52.0,34.0,44.8,Medium
22355,USR0746,2010-01-08,2,2,1,1,0,0,0,7,1,4,0,14,0,53267.0,1,1,70,24,10,1,1.0,100.0,100.0,100.0,Critical
22356,USR0746,2010-01-09,2,1,1,1,0,0,0,4,1,4,1,17,2,92498.0,1,0,124,24,5,1,1.0,100.0,72.0,88.8,Critical
22357,USR0746,2010-01-10,1,2,1,1,1,1,1,10,1,4,2,6,2,188430.0,1,1,112,14,0,1,0.79,79.0,55.0,69.4,High
22358,USR0746,2010-01-11,2,2,0,1,0,0,0,6,1,6,1,16,0,206612.0,1,3,130,38,0,0,0.42,42.0,34.0,38.8,Low
22359,USR0746,2010-01-12,1,2,0,1,0,0,0,10,1,3,2,11,1,30298.0,1,2,144,32,0,0,0.49,49.0,36.0,43.8,Medium
22360,USR0746,2010-01-13,2,1,1,1,0,0,0,9,1,4,0,15,2,160030.0,1,3,36,32,10,1,1.0,100.0,100.0,100.0,Critical
22361,USR0746,2010-01-14,2,2,1,1,0,0,0,6,1,5,0,15,2,61046.0,1,3,82,12,0,1,0.55,55.0,36.0,47.4,Medium
22362,USR0746,2010-01-15,1,2,0,1,1,1,1,6,1,4,0,13,1,35214.0,1,0,33,32,0,0,0.25,25.0,15.0,21.0,Low
22363,USR0746,2010-01-16,1,2,0,1,0,0,0,4,1,4,1,19,2,207911.0,1,0,116,31,0,0,0.22,22.0,10.0,17.2,Low
22364,USR0746,2010-01-17,1,1,1,1,1,1,1,7,1,5,2,20,0,143172.0,1,2,44,29,0,1,0.79,79.0,63.0,72.6,High
22365,USR0746,2010-01-18,1,2,0,1,1,1,1,1,1,4,0,10,2,121160.0,1,2,109,7,10,1,1.0,100.0,100.0,100.0,Critical
22366,USR0746,2010-01-19,2,2,0,1,0,0,0,11,1,5,2,19,0,156760.0,1,0,90,19,10,1,1.0,100.0,100.0,100.0,Critical
22367,USR0746,2010-01-20,1,2,1,1,0,0,0,4,1,3,0,20,1,40479.0,1,3,144,31,10,1,1.0,100.0,100.0,100.0,Critical
22368,USR0746,2010-01-21,2,2,0,1,0,0,0,11,1,3,1,7,2,227863.0,1,0,144,33,10,1,1.0,100.0,100.0,100.0,Critical
22369,USR0746,2010-01-22,1,1,1,1,1,1,1,10,1,1,0,20,0,35478.0,1,2,111,17,0,1,0.55,55.0,43.0,50.2,Medium
22370,USR0746,2010-01-23,1,2,0,1,0,0,0,4,1,3,0,18,1,28290.0,1,1,149,23,0,0,0.15,15.0,8.0,12.2,Low
22371,USR0746,2010-01-24,1,2,0,1,0,0,0,2,1,2,1,5,1,139268.0,1,0,94,21,5,1,0.92,92.0,60.0,79.2,High
22372,USR0746,2010-01-25,1,2,0,1,1,1,1,8,1,3,2,21,2,198551.0,1,3,115,29,10,1,1.0,100.0,100.0,100.0,Critical
22373,USR0746,2010-01-26,2,1,1,1,1,1,1,4,1,5,0,9,0,223116.0,1,2,70,24,5,1,1.0,100.0,93.0,97.2,Critical
22374,USR0746,2010-01-27,2,2,0,1,0,0,0,9,1,3,0,9,2,27121.0,1,2,125,31,5,1,1.0,100.0,66.0,86.4,Critical
22375,USR0746,2010-01-28,1,2,0,1,0,0,0,11,1,3,1,19,2,174251.0,1,0,43,17,0,0,0.22,22.0,10.0,17.2,Low
22376,USR0746,2010-01-29,2,2,0,1,1,1,1,5,1,5,0,12,2,206085.0,1,2,133,9,0,1,0.5,50.0,31.0,42.4,Medium
22377,USR0746,2010-01-30,2,1,0,1,1,1,1,6,1,3,1,18,0,211052.0,1,1,141,30,0,0,0.42,42.0,33.0,38.4,Low
22378,USR0746,2010-01-31,2,1,0,1,0,0,0,12,1,7,2,10,2,137848.0,1,0,142,27,0,0,0.34,34.0,20.0,28.4,Low
22379,USR0746,2010-02-01,2,1,0,1,0,0,0,11,1,6,1,14,0,195311.0,1,0,102,24,10,1,1.0,100.0,100.0,100.0,Critical
22380,USR0746,2010-02-02,1,1,1,1,1,1,1,2,1,4,1,6,2,65926.0,1,0,111,9,0,1,0.57,57.0,37.0,49.0,Medium
22381,USR0747,2010-01-04,2,2,0,1,0,0,0,6,1,6,1,11,0,100923.0,1,1,130,10,10,1,1.0,100.0,100.0,100.0,Critical
22382,USR0747,2010-01-05,2,2,0,1,1,1,1,9,1,6,2,10,0,32749.0,1,3,36,24,0,1,0.74,74.0,59.0,68.0,High
22383,USR0747,2010-01-06,2,2,1,1,0,0,0,3,1,4,1,16,0,78593.0,1,2,59,28,10,1,1.0,100.0,100.0,100.0,Critical
22384,USR0747,2010-01-07,1,2,1,1,0,0,0,6,1,3,2,7,1,68971.0,1,2,82,37,0,1,0.64,64.0,48.0,57.6,Medium
22385,USR0747,2010-01-08,2,2,0,1,1,1,1,5,1,5,1,12,0,106089.0,1,2,72,30,0,1,0.52,52.0,41.0,47.6,Medium
22386,USR0747,2010-01-09,1,1,0,1,1,1,1,9,1,1,0,7,0,93338.0,1,1,85,32,5,1,1.0,100.0,73.0,89.2,Critical
22387,USR0747,2010-01-10,2,2,0,1,1,1,1,4,1,5,2,22,0,153522.0,1,3,127,13,10,1,1.0,100.0,100.0,100.0,Critical
22388,USR0747,2010-01-11,1,1,0,1,0,0,0,3,1,5,2,19,0,45195.0,1,0,138,26,5,1,0.99,99.0,70.0,87.4,Critical
22389,USR0747,2010-01-12,1,1,1,1,0,0,0,10,1,2,1,13,1,238352.0,1,3,98,24,5,1,1.0,100.0,96.0,98.4,Critical
22390,USR0747,2010-01-13,2,2,0,1,0,0,0,1,1,1,0,22,2,133032.0,1,2,149,28,5,1,1.0,100.0,66.0,86.4,Critical
22391,USR0747,2010-01-14,2,1,0,1,0,0,0,5,1,7,2,17,1,153044.0,1,3,110,23,5,1,1.0,100.0,94.0,97.6,Critical
22392,USR0747,2010-01-15,2,1,0,1,0,0,0,3,1,5,0,15,0,210440.0,1,0,66,21,10,1,1.0,100.0,100.0,100.0,Critical
22393,USR0747,2010-01-16,2,1,1,1,0,0,0,3,1,4,0,9,1,10000.0,1,3,107,23,0,1,0.5,50.0,36.0,44.4,Medium
22394,USR0747,2010-01-17,2,2,0,1,0,0,0,8,1,3,1,15,0,92833.0,1,3,54,34,5,1,1.0,100.0,84.0,93.6,Critical
22395,USR0747,2010-01-18,2,1,1,1,0,0,0,10,1,1,0,6,2,119792.0,1,0,32,32,0,0,0.25,25.0,12.0,19.8,Low
22396,USR0747,2010-01-19,1,1,0,1,0,0,0,6,1,5,0,21,2,243762.0,1,1,110,21,10,1,1.0,100.0,100.0,100.0,Critical
22397,USR0747,2010-01-20,1,2,0,1,1,1,1,5,1,4,2,13,1,163119.0,1,2,121,34,0,1,0.69,69.0,51.0,61.8,High
22398,USR0747,2010-01-21,1,2,0,1,1,1,1,4,1,2,0,11,0,110607.0,1,2,59,32,0,0,0.4,40.0,31.0,36.4,Low
22399,USR0747,2010-01-22,1,2,0,1,1,1,1,6,1,5,2,23,2,160051.0,1,3,139,20,5,1,1.0,100.0,100.0,100.0,Critical
22400,USR0747,2010-01-23,1,2,0,1,1,1,1,10,1,4,0,8,2,19446.0,1,2,100,12,0,1,0.5,50.0,31.0,42.4,Medium
22401,USR0747,2010-01-24,2,2,0,1,0,0,0,6,1,5,0,9,1,28494.0,1,3,114,8,5,1,1.0,100.0,74.0,89.6,Critical
22402,USR0747,2010-01-25,1,1,0,1,1,1,1,3,1,3,0,7,0,192332.0,1,2,34,18,0,0,0.4,40.0,31.0,36.4,Low
22403,USR0747,2010-01-26,1,1,0,1,0,0,0,6,1,3,0,16,2,180639.0,1,2,62,20,0,0,0.3,30.0,16.0,24.4,Low
22404,USR0747,2010-01-27,2,2,0,1,1,1,1,12,1,7,2,18,0,24142.0,1,1,55,33,0,1,0.54,54.0,43.0,49.6,Medium
22405,USR0747,2010-01-28,2,1,0,1,0,0,0,8,1,5,1,10,1,143935.0,1,3,100,7,0,0,0.47,47.0,34.0,41.8,Medium
22406,USR0747,2010-01-29,1,1,0,1,1,1,1,3,1,7,2,20,2,124027.0,1,2,110,11,0,1,0.74,74.0,51.0,64.8,High
